sample,time_s,az_ms2
0,0.000000,0.009572
1,0.004695,-0.004783
2,0.009390,-0.017943
3,0.014085,-0.023928
4,0.018780,0.017944
5,0.023474,0.023585
6,0.028169,-0.010767
7,0.032864,-0.020207
8,0.037559,0.018421
9,0.042254,0.008045
10,0.046949,-0.005784
11,0.051644,-0.018592
12,0.056339,0.009398
13,0.061033,-0.006861
14,0.065728,0.011515
15,0.070423,0.006333
16,0.075118,-0.027916
17,0.079813,-0.012847
18,0.084508,0.028712
19,0.089203,0.004557
20,0.093898,0.002067
21,0.098592,0.011130
22,0.103287,-0.007679
23,0.107982,-0.007372
24,0.112677,-0.011690
25,0.117372,-0.004346
26,0.122067,0.009654
27,0.126762,0.002391
28,0.131457,0.004624
29,0.136152,-0.002473
30,0.140846,-0.013986
31,0.145541,0.016603
32,0.150236,-0.014077
33,0.154931,-0.006701
34,0.159626,-0.006516
35,0.164321,0.002971
36,0.169016,-0.008756
37,0.173711,0.024110
38,0.178405,0.011842
39,0.183100,-0.007122
40,0.187795,-0.013961
41,0.192490,-0.011296
42,0.197185,-0.004025
43,0.201880,0.007763
44,0.206575,-0.008790
45,0.211270,0.003107
46,0.215964,-0.029760
47,0.220659,0.003664
48,0.225354,0.020006
49,0.230049,-0.039034
50,0.234744,0.013347
51,0.239439,0.015443
52,0.244134,-0.043556
53,0.248829,0.062957
54,0.253523,-0.008669
55,0.258218,-0.043779
56,0.262913,0.069852
57,0.267608,-0.027773
58,0.272303,-0.032014
59,0.276998,0.048533
60,0.281693,0.007730
61,0.286388,-0.015939
62,0.291082,0.007864
63,0.295777,-0.001680
64,0.300472,-0.018150
65,0.305167,0.015121
66,0.309862,0.019616
67,0.314557,-0.034908
68,0.319252,0.012764
69,0.323947,-0.003929
70,0.328642,-0.032188
71,0.333336,0.015451
72,0.338031,0.017604
73,0.342726,-0.006239
74,0.347421,0.024540
75,0.352116,0.005328
76,0.356811,-0.027810
77,0.361506,-0.015645
78,0.366201,0.027082
79,0.370895,-0.013427
80,0.375590,0.019828
81,0.380285,-0.034783
82,0.384980,0.008187
83,0.389675,-0.001367
84,0.394370,0.001015
85,0.399065,-0.027382
86,0.403760,0.036799
87,0.408454,-0.013299
88,0.413149,-0.027348
89,0.417844,0.022647
90,0.422539,0.005834
91,0.427234,0.005772
92,0.431929,0.012813
93,0.436624,-0.022838
94,0.441319,-0.027337
95,0.446013,0.008468
96,0.450708,-0.020037
97,0.455403,0.015694
98,0.460098,0.051069
99,0.464793,-0.011033
100,0.469488,-0.025142
101,0.474183,-0.008310
102,0.478878,0.013098
103,0.483572,-0.017837
104,0.488267,0.001295
105,0.492962,-0.001088
106,0.497657,0.001293
107,0.502352,0.020248
108,0.507047,0.017693
109,0.511742,0.012792
110,0.516437,-0.015779
111,0.521131,-0.003782
112,0.525826,0.000996
113,0.530521,-0.003757
114,0.535216,-0.006097
115,0.539911,-0.003675
116,0.544606,0.001102
117,0.549301,-0.025008
118,0.553996,-0.005816
119,0.558690,-0.005768
120,0.563385,0.013262
121,0.568080,0.013152
122,0.572775,0.008296
123,0.577470,0.012975
124,0.582165,-0.001370
125,0.586860,0.005761
126,0.591555,0.012833
127,0.596249,-0.018122
128,0.600944,-0.041701
129,0.605639,-0.036609
130,0.610334,0.091830
131,0.615029,0.017506
132,0.619724,-0.013488
133,0.624419,0.057812
134,0.629114,-0.018601
135,0.633808,-0.046920
136,0.638503,0.024654
137,0.643198,0.019704
138,0.647893,-0.006560
139,0.652588,0.031462
140,0.657283,0.009841
141,0.661978,-0.006852
142,0.666673,0.012189
143,0.671367,0.009715
144,0.676062,-0.018840
145,0.680757,-0.006819
146,0.685452,-0.009135
147,0.690147,-0.001941
148,0.694842,0.000450
149,0.699537,-0.001929
150,0.704232,0.012324
151,0.708926,0.009851
152,0.713621,-0.021077
153,0.718316,0.007571
154,0.723023,-0.016220
155,0.727706,-0.008966
156,0.732401,0.000598
157,0.737096,0.002966
158,0.741791,0.017178
159,0.746485,-0.001948
160,0.751180,-0.011419
161,0.755875,0.017150
162,0.760570,0.024126
163,0.765265,-0.021157
164,0.769960,0.000376
165,0.774655,-0.020982
166,0.779350,-0.023182
167,0.784044,-0.013498
168,0.788739,0.029325
169,0.793434,-0.001766
170,0.798129,-0.011243
171,0.802824,0.022068
172,0.807519,0.000528
173,0.812214,-0.001849
174,0.816909,0.010033
175,0.821603,-0.001915
176,0.826298,-0.009018
177,0.830993,0.000548
178,0.835688,-0.008948
179,0.840383,0.012482
180,0.845078,-0.004231
181,0.849773,0.010042
182,0.854468,-0.001905
183,0.859162,-0.018497
184,0.863857,0.010133
185,0.868552,0.019541
186,0.873247,-0.004354
187,0.877942,-0.006688
188,0.882637,0.012351
189,0.887332,-0.013854
190,0.892027,0.012364
191,0.896721,0.019381
192,0.901416,0.000237
193,0.906111,-0.002139
194,0.910806,-0.006866
195,0.915501,-0.006810
196,0.920196,-0.018618
197,0.924891,0.005267
198,0.929586,0.014715
199,0.934280,-0.002017
200,0.938975,0.005118
201,0.943670,0.021686
202,0.948365,0.000150
203,0.953060,0.007265
204,0.957755,0.002460
205,0.962450,0.002439
206,0.967145,0.009538
207,0.971839,-0.011897
208,0.976534,0.002439
209,0.981229,-0.011819
210,0.985924,-0.006974
211,0.990619,-0.004543
212,0.995314,0.021596
213,1.000009,0.009552
214,1.004704,-0.030868
215,1.009398,-0.002139
216,1.014093,0.019237
217,1.018788,-0.011770
218,1.023483,0.012055
219,1.028178,0.026193
220,1.032873,0.002246
221,1.037568,-0.021501
222,1.042263,0.002406
223,1.046957,0.004758
224,1.051652,-0.014266
225,1.056347,-0.014148
226,1.061042,0.000206
227,1.065737,-0.014033
228,1.070432,0.012186
229,1.075127,0.016829
230,1.079822,-0.011786
231,1.084516,0.007293
232,1.089211,0.002487
233,1.093906,0.011959
234,1.098601,0.021352
235,1.103296,0.006937
236,1.107991,-0.000239
237,1.112686,0.006879
238,1.117381,0.006822
239,1.122075,0.016257
240,1.126770,0.009004
241,1.131465,-0.000561
242,1.136160,-0.010046
243,1.140855,-0.005218
244,1.145550,0.004317
245,1.150245,0.025638
246,1.154940,0.013561
247,1.159634,0.003958
248,1.164329,0.006298
249,1.169024,0.008620
250,1.173719,-0.015180
251,1.178414,0.001557
252,1.183109,0.001543
253,1.187804,0.013394
254,1.192498,-0.019937
255,1.197193,0.008705
256,1.201888,-0.000857
257,1.206583,-0.010342
258,1.211278,0.011100
259,1.215973,0.008636
260,1.220668,0.010937
261,1.225363,0.003727
262,1.230058,0.001322
263,1.234752,0.001310
264,1.239447,0.025026
265,1.244142,-0.010775
266,1.248837,0.001181
267,1.253532,0.020152
268,1.258227,-0.008490
269,1.262922,-0.010792
270,1.267617,0.017774
271,1.272311,-0.003730
272,1.277006,0.015286
273,1.281701,0.003295
274,1.286396,-0.001479
275,1.291091,0.003278
276,1.295786,0.003250
277,1.300481,0.007970
278,1.305175,0.010274
279,1.309870,0.000695
280,1.314565,-0.013546
281,1.319260,0.000806
282,1.323955,0.010291
283,1.328650,0.007832
284,1.333345,0.007768
285,1.338040,-0.004161
286,1.342734,0.002995
287,1.347429,0.012461
288,1.352124,0.002865
289,1.356819,0.002842
290,1.361514,-0.001926
291,1.366209,0.005207
292,1.370904,0.000420
293,1.375599,0.009908
294,1.380293,0.009825
295,1.384988,-0.002120
296,1.389683,0.005013
297,1.394378,0.007345
298,1.399073,0.004911
299,1.403768,0.004869
300,1.408463,0.011950
301,1.413158,-0.011877
302,1.417852,-0.009404
303,1.422547,-0.002207
304,1.427242,-0.002187
305,1.431937,0.009697
306,1.436632,0.007244
307,1.441327,0.000065
308,1.446022,0.002438
309,1.450717,0.019025
310,1.455411,0.011748
311,1.460106,-0.000214
312,1.464801,0.016399
313,1.469496,0.004396
314,1.474191,0.009108
315,1.478886,0.016152
316,1.483581,0.006525
317,1.488276,-0.000648
318,1.492970,0.008846
319,1.497665,0.006399
320,1.502360,0.008718
321,1.507055,0.011019
322,1.511750,0.003806
323,1.516445,0.001404
324,1.521140,0.003764
325,1.525835,-0.017622
326,1.530529,-0.000863
327,1.535224,0.008636
328,1.539919,-0.000928
329,1.544614,0.006198
330,1.549309,-0.012836
331,1.554004,0.006254
332,1.558699,0.020438
333,1.563393,0.010776
334,1.568088,0.015431
335,1.572783,0.005811
336,1.577478,-0.006102
337,1.582173,-0.003677
338,1.586868,0.008219
339,1.591563,0.005778
340,1.596258,-0.006135
341,1.600953,0.003407
342,1.605647,-0.001366
343,1.610342,-0.003726
344,1.615037,0.001050
345,1.619732,0.008162
346,1.624427,0.015214
347,1.629122,-0.001526
348,1.633817,0.012722
349,1.638511,0.017361
350,1.643206,0.019588
351,1.647901,-0.004303
352,1.652596,0.019463
353,1.657291,0.012183
354,1.661986,-0.006903
355,1.666681,0.002647
356,1.671376,0.014490
357,1.676070,0.009624
358,1.680765,0.002425
359,1.685460,0.000034
360,1.690155,0.002407
361,1.694850,-0.011848
362,1.699545,0.014353
363,1.704240,0.011861
364,1.708935,0.002270
365,1.713629,-0.002494
366,1.718324,0.002271
367,1.723019,-0.007238
368,1.727714,0.018924
369,1.732409,0.014022
370,1.737104,-0.000332
371,1.741799,0.002043
372,1.746494,-0.005092
373,1.751188,-0.002676
374,1.755883,0.013957
375,1.760578,0.011468
376,1.765273,0.009000
377,1.769968,-0.010059
378,1.774663,0.001889
379,1.779358,0.006621
380,1.784053,0.001821
381,1.788747,0.004181
382,1.793442,0.001773
383,1.798137,-0.000615
384,1.802832,0.004135
385,1.807527,-0.005391
386,1.812222,-0.000603
387,1.816917,0.001773
388,1.821612,0.011250
389,1.826306,-0.000710
390,1.831001,0.011162
391,1.835696,0.018188
392,1.840391,-0.010437
393,1.845086,-0.005604
394,1.849781,-0.007931
395,1.854476,0.006373
396,1.859170,-0.010291
397,1.863865,0.011150
398,1.868560,0.008683
399,1.873255,-0.000880
400,1.877950,0.006246
401,1.882645,0.001446
402,1.887340,0.008554
403,1.892035,0.003737
404,1.896729,0.003708
405,1.901424,-0.010560
406,1.906119,-0.005724
407,1.910814,-0.000930
408,1.915509,-0.015159
409,1.920204,-0.003169
410,1.924899,-0.010262
411,1.929594,-0.003056
412,1.934288,0.011207
413,1.938983,0.001623
414,1.943678,0.006357
415,1.948373,0.003931
416,1.953068,0.001524
417,1.957763,0.006258
418,1.962458,0.018071
419,1.967153,0.001309
420,1.971847,-0.003446
421,1.976542,-0.003417
422,1.981237,-0.008136
423,1.985932,0.020404
424,1.990627,-0.005866
425,1.995322,0.003675
426,2.000017,0.022628
427,2.004712,-0.001288
428,2.009406,0.012961
429,2.014101,0.008107
430,2.018796,0.015157
431,2.023491,0.003165
432,2.028186,-0.006351
433,2.032881,-0.001551
434,2.037576,0.003209
435,2.042271,0.003183
436,2.046965,0.005530
437,2.051660,0.017346
438,2.056355,0.005338
439,2.061050,-0.006570
440,2.065745,0.012469
441,2.070440,0.012365
442,2.075135,0.002770
443,2.079829,-0.009119
444,2.084524,0.002821
445,2.089219,0.000423
446,2.093914,0.005166
447,2.098609,-0.013859
448,2.103304,-0.018490
449,2.107999,0.007765
450,2.112694,0.000582
451,2.117388,0.007697
452,2.122083,0.050343
453,2.126778,0.033312
454,2.131473,-0.012052
455,2.136168,0.028388
456,2.140863,0.018661
457,2.145558,-0.028953
458,2.150253,-0.014474
459,2.154947,0.023613
460,2.159642,0.035280
461,2.164337,-0.000606
462,2.169032,0.049232
463,2.173727,-0.091178
464,2.178422,-0.050081
465,2.183117,0.035759
466,2.187812,0.004613
467,2.192506,-0.014407
468,2.197201,0.068764
469,2.201896,0.027853
470,2.206591,-0.060172
471,2.211286,-0.009844
472,2.215981,0.018709
473,2.220676,-0.002803
474,2.225371,0.001966
475,2.230065,0.020932
476,2.234760,0.016013
477,2.239455,-0.026831
478,2.244150,0.008987
479,2.248845,0.006536
480,2.253540,0.011229
481,2.258235,-0.012594
482,2.262930,0.020732
483,2.267624,0.018188
484,2.272319,0.008545
485,2.277014,0.029830
486,2.281709,0.012973
487,2.286404,-0.022730
488,2.291099,-0.053388
489,2.295794,0.053839
490,2.300489,-0.034405
491,2.305183,-0.008015
492,2.309878,0.051373
493,2.314573,0.010608
494,2.319268,-0.020329
495,2.323963,-0.005923
496,2.328658,0.017853
497,2.333353,-0.027379
498,2.338048,0.025054
499,2.342742,0.012979
500,2.347437,-0.022723
501,2.352132,0.020179
502,2.356827,-0.013209
503,2.361522,-0.013100
504,2.366217,0.003619
505,2.370912,0.024946
506,2.375607,-0.006109
507,2.380301,0.008178
508,2.384996,0.012855
509,2.389691,-0.022845
510,2.394386,-0.013165
511,2.399081,-0.010685
512,2.403776,-0.003480
513,2.408471,-1.337055
514,2.413165,-8.436961
515,2.417860,-5.303988
516,2.422555,40.248806
517,2.427250,0.347286
518,2.431945,-9.056265
519,2.436640,-9.636394
520,2.441335,-9.804643
521,2.446030,-9.657318
522,2.450724,-6.615070
523,2.455419,17.588034
524,2.460114,8.946809
525,2.464809,1.081647
526,2.469504,-7.533539
527,2.474199,-6.285223
528,2.478894,7.330664
529,2.483589,3.123352
530,2.488283,-4.360331
531,2.492978,-1.727648
532,2.497673,4.621118
533,2.502368,-0.104496
534,2.507063,-3.206536
535,2.511758,0.449018
536,2.516453,2.385039
537,2.521148,-0.819975
538,2.525842,-0.749185
539,2.530537,0.229189
540,2.535232,0.250319
541,2.539927,0.111266
542,2.544622,-0.290270
543,2.549317,0.066149
544,2.554012,0.378978
545,2.558707,-0.225962
546,2.563401,-0.051224
547,2.568096,0.044369
548,2.572791,-0.173059
549,2.577486,0.199882
550,2.582181,0.182815
551,2.586876,-0.276110
552,2.591571,-0.005725
553,2.596266,0.197297
554,2.600960,-0.154163
555,2.605655,0.061094
556,2.610350,0.020383
557,2.615045,-0.079979
558,2.619740,0.068249
559,2.624435,0.039464
560,2.629130,-0.037037
561,2.633824,0.051408
562,2.638519,0.020264
563,2.643214,-0.013214
564,2.647909,0.048909
565,2.652604,0.003436
566,2.657299,0.005819
567,2.661994,0.015368
568,2.666689,-0.003766
569,2.671383,-0.001372
570,2.676078,0.005793
571,2.680773,0.005780
572,2.685468,-0.001394
573,2.690163,-0.008555
574,2.694858,0.027290
575,2.699553,0.012909
576,2.704248,0.000941
577,2.708942,0.036770
578,2.713637,0.017599
579,2.718332,-0.027815
580,2.723027,-0.008657
581,2.727722,0.041518
582,2.732417,0.031922
583,2.737112,-3.180876
584,2.741807,-4.455801
585,2.746501,9.095820
586,2.751196,7.873760
587,2.755891,-5.168004
588,2.760586,-7.335343
589,2.765281,0.586617
590,2.769976,4.904716
591,2.774671,-1.784982
592,2.779366,-2.814078
593,2.784060,1.984831
594,2.788755,1.025977
595,2.793465,-0.819797
596,2.798145,0.301994
597,2.802840,-0.018638
598,2.807535,-0.412825
599,2.812230,0.063229
600,2.816925,0.270975
601,2.821619,0.179783
602,2.826314,-0.408161
603,2.831009,-0.209236
604,2.835704,0.471906
605,2.840399,0.151022
606,2.845094,-0.283970
607,2.849789,0.110675
608,2.854484,-0.109303
609,2.859178,-0.104365
610,2.863873,0.235035
611,2.868568,0.002941
612,2.873263,-0.092615
613,2.877958,0.074750
614,2.882653,-0.063932
615,2.887348,0.050845
616,2.892043,0.043599
617,2.896737,-0.032920
618,2.901432,-0.004205
619,2.906127,0.029249
620,2.910822,0.012487
621,2.915517,0.036360
622,2.920212,-0.047320
623,2.924907,0.014867
624,2.929602,0.079349
625,2.934296,-0.004390
626,2.938991,-0.009162
627,2.943686,-0.116689
628,2.948381,-2.273796
629,2.953076,0.076008
630,2.957771,3.927031
631,2.962466,1.541157
632,2.967161,-2.274278
633,2.971855,-1.549177
634,2.976550,2.101442
635,2.981245,-0.711326
636,2.985940,-1.405438
637,2.990635,0.307261
638,2.995330,0.818000
639,3.000025,-0.060045
640,3.004719,-0.043167
641,3.009414,0.040526
642,3.014109,-0.394387
643,3.018804,0.148522
644,3.023499,0.291649
645,3.028194,-0.093420
646,3.032889,-0.052654
647,3.037584,-0.009589
648,3.042278,-0.035869
649,3.046973,0.064537
650,3.051668,0.045339
651,3.056363,-0.047906
652,3.061058,0.035783
653,3.065753,-0.016836
654,3.070448,0.054866
655,3.075143,0.014169
656,3.079837,-0.047976
657,3.084532,0.016603
658,3.089227,-0.401546
659,3.093922,-1.416291
660,3.098617,1.436235
661,3.103312,1.359960
662,3.108007,0.125004
663,3.112702,-0.608704
664,3.117396,-0.046293
665,3.122091,0.106724
666,3.126786,-0.923182
667,3.131481,0.007576
668,3.136176,0.385036
669,3.140871,0.265005
670,3.145566,-0.041180
671,3.150261,-0.108007
672,3.154955,-0.196277
673,3.159650,0.007083
674,3.164345,0.231670
675,3.169040,0.028260
676,3.173735,0.009106
677,3.178430,-0.012424
678,3.183125,-0.062592
679,3.187820,0.033079
680,3.192514,-0.576227
681,3.197209,-0.506072
682,3.201904,1.093129
683,3.206599,0.876474
684,3.211294,-0.200028
685,3.215989,-0.319213
686,3.220684,0.206908
687,3.225379,-0.546018
688,3.230073,-0.325395
689,3.234768,0.308240
690,3.239463,0.152473
691,3.244158,0.054302
692,3.248853,0.041998
693,3.253548,-0.160052
694,3.258243,-0.075681
695,3.262938,0.155119
696,3.267632,-0.434628
697,3.272327,-0.231665
698,3.277022,0.795343
699,3.281717,0.197855
700,3.286412,-0.024481
701,3.291107,0.146564
702,3.295802,-0.146521
703,3.300497,-0.337495
704,3.305191,-0.057053
705,3.309886,0.147481
706,3.314581,0.082179
707,3.319276,0.053028
708,3.323971,-0.232150
709,3.328666,-0.159025
710,3.333361,0.188741
711,3.338055,0.220387
712,3.342750,0.220923
713,3.347445,0.064840
714,3.352140,-0.125534
715,3.356835,-0.148214
716,3.361530,-0.090029
717,3.366225,-0.034700
718,3.370920,0.072367
719,3.375614,0.048038
720,3.380309,-0.035410
721,3.385004,0.033701
722,3.389699,0.040537
723,3.394394,0.056808
724,3.399089,0.065826
725,3.403784,-0.001164
726,3.408479,-0.029628
727,3.413173,-0.024638
728,3.417868,-0.014939
729,3.422563,-0.029051
730,3.427258,0.023393
731,3.431953,0.011334
732,3.436648,0.011243
733,3.441343,0.008777
734,3.446038,0.018194
735,3.450732,0.001431
736,3.455427,0.010912
737,3.460122,0.027430
738,3.464817,0.005845
739,3.469512,0.012915
740,3.474207,-0.010921
741,3.478902,-0.003711
742,3.483597,0.005812
743,3.488291,-0.008471
744,3.492986,0.008211
745,3.497681,0.005771
746,3.502376,0.005722
747,3.507071,0.012790
748,3.511766,0.012683
749,3.516461,0.007833
750,3.521156,0.003022
751,3.525850,-0.001752
752,3.530545,0.005382
753,3.535254,0.000591
754,3.539935,0.014824
755,3.544630,0.021822
756,3.549325,-0.004460
757,3.554020,-0.002051
758,3.558715,0.007458
759,3.563409,0.028750
760,3.568104,0.021394
761,3.572799,0.002232
762,3.577494,-0.000160
763,3.582189,-0.014396
764,3.586884,0.004709
765,3.591579,0.002298
766,3.596274,0.004653
767,3.600968,0.002242
768,3.605663,-0.000149
769,3.610358,0.002224
770,3.615053,-0.028643
771,3.619748,-0.037894
772,3.624443,0.121406
773,3.629138,0.015986
774,3.633833,-0.057708
775,3.638527,0.047177
776,3.643222,-0.029147
777,3.647917,-0.081103
778,3.652612,0.019235
779,3.657307,0.021447
780,3.662002,0.002285
781,3.666697,0.042606
782,3.671392,0.023268
783,3.676086,-0.003029
784,3.680781,0.004117
785,3.685476,-0.003036
786,3.690171,-0.000636
787,3.694866,-0.005376
788,3.699561,0.006534
789,3.704256,-0.010131
790,3.708951,0.004191
791,3.713645,0.011276
792,3.718340,0.023046
793,3.723035,0.013363
794,3.727730,0.010878
795,3.732425,0.003668
796,3.737120,-0.003481
797,3.741815,-0.001078
798,3.746510,-0.003443
799,3.751204,-0.020023
800,3.755899,-0.010365
801,3.760594,0.020571
802,3.765289,-0.019939
803,3.769984,-0.015028
804,3.774679,0.006454
805,3.779374,0.006401
806,3.784068,0.006348
807,3.788763,0.003922
808,3.793458,-0.005602
809,3.798153,-0.019791
810,3.802848,0.018340
811,3.807543,0.037169
812,3.812238,-0.031953
813,3.816933,0.086956
814,3.821627,-0.184275
815,3.826322,0.116246
816,3.831017,0.233919
817,3.835712,-0.403958
818,3.840407,0.251947
819,3.845102,0.245097
820,3.849797,-0.855579
821,3.854492,1.151879
822,3.859186,-0.720426
823,3.863881,-0.218483
824,3.868576,0.834515
825,3.873271,-0.790740
826,3.877966,0.134156
827,3.882661,0.439139
828,3.887356,-0.492311
829,3.892051,0.190436
830,3.896745,0.127151
831,3.901440,-0.239328
832,3.906135,0.116230
833,3.910830,-0.221679
834,3.915525,0.342540
835,3.920220,0.111881
836,3.924915,-0.311427
837,3.929610,0.227437
838,3.934304,0.076049
839,3.938999,-0.323226
840,3.943694,0.080484
841,3.948389,0.032355
842,3.953084,-0.041470
843,3.957779,0.022947
844,3.962474,0.013262
845,3.967169,0.046369
846,3.971863,0.038861
847,3.976558,-0.061124
848,3.981253,0.055654
849,3.985948,-0.023116
850,3.990643,-0.068006
851,3.995338,0.046461
852,4.000033,0.005734
853,4.004728,-0.034651
854,4.009422,0.074793
855,4.014117,-0.013627
856,4.018812,-0.046733
857,4.023507,0.069927
858,4.028202,0.010021
859,4.032897,-0.016163
860,4.037592,0.033803
861,4.042287,-0.018682
862,4.046981,-0.016154
863,4.051676,0.019574
864,4.056371,0.007547
865,4.061066,0.000366
866,4.065761,0.024093
867,4.070456,0.014401
868,4.075151,0.011909
869,4.079846,0.007067
870,4.084540,-0.014350
871,4.089235,-0.011857
872,4.093930,0.000107
873,4.098625,-0.007012
874,4.103320,0.023892
875,4.108015,0.007084
876,4.112710,0.016515
877,4.117405,0.011632
878,4.122099,-0.005075
879,4.126794,0.011579
880,4.131489,-0.002754
881,4.136184,-0.016967
882,4.140879,0.004532
883,4.145574,0.006868
884,4.150269,-0.021663
885,4.154964,0.018856
886,4.159658,0.013951
887,4.164353,-0.007520
888,4.169048,0.011525
889,4.173743,0.004311
890,4.178438,-0.002844
891,4.183133,0.006672
892,4.187828,0.025596
893,4.192523,0.008773
894,4.197217,-0.003166
895,4.201912,0.015843
896,4.206607,-0.027000
897,4.211302,0.018310
898,4.215997,0.008665
899,4.220692,-0.005644
900,4.225387,-0.007968
901,4.230082,0.018202
902,4.234776,0.022795
903,4.239471,-0.015362
904,4.244166,0.006122
905,4.248861,0.006072
906,4.253556,-0.003470
907,4.258251,0.010797
908,4.262946,0.015453
909,4.267641,-0.022640
910,4.272335,0.008395
911,4.277030,-0.010658
912,4.281725,0.015533
913,4.286420,0.001168
914,4.291115,-0.020198
915,4.295810,0.006072
916,4.300505,0.010765
917,4.305200,-0.010676
918,4.309894,0.017889
919,4.314589,0.008248
920,4.319284,0.001062
921,4.323979,0.008172
922,4.328674,-0.006132
923,4.333369,-0.008452
924,4.338064,0.005856
925,4.342758,0.005807
926,4.347453,0.001013
927,4.352148,0.005751
928,4.356843,0.003328
929,4.361538,-0.006190
930,4.366233,-0.018002
931,4.370928,0.005879
932,4.375623,-0.003662
933,4.380317,0.008231
934,4.385012,0.010535
935,4.389707,-0.013281
936,4.394402,0.017677
937,4.399097,-0.003825
938,4.403792,-0.003793
939,4.408487,-0.001388
940,4.413182,-0.006122
941,4.417877,-0.008442
942,4.422571,-0.008371
943,4.427266,-0.001184
944,4.431961,0.008317
945,4.436656,0.003502
946,4.441351,0.015338
947,4.446046,0.008093
948,4.450741,0.008026
949,4.455436,-0.003904
950,4.460130,0.003245
951,4.464825,-0.001528
952,4.469520,-0.006262
953,4.474215,0.000912
954,4.478910,0.008022
955,4.483605,-0.008656
956,4.488300,-0.001464
957,4.492994,0.010413
958,4.497689,0.005581
959,4.502384,-0.006332
960,4.507079,0.015078
961,4.511774,-0.011148
962,4.516469,0.007927
963,4.521164,0.012606
964,4.525859,0.003008
965,4.530553,0.010101
966,4.535248,0.010017
967,4.539943,0.005189
968,4.544638,-0.001975
969,4.549333,-0.004333
970,4.554028,-0.028026
971,4.558723,0.081364
972,4.563418,-0.021350
973,4.568112,-0.047276
974,4.572807,0.029047
975,4.577502,-0.023397
976,4.582197,-0.054047
977,4.586892,-0.001392
978,4.591587,0.003365
979,4.596282,-0.015646
980,4.600977,0.027200
981,4.605671,0.053075
982,4.610366,0.050259
983,4.615061,0.016618
984,4.619756,-0.045218
985,4.624451,0.016857
986,4.629146,-0.023620
987,4.633841,-0.044777
988,4.638536,0.014918
989,4.643230,0.029032
990,4.647925,0.002687
991,4.652620,0.031137
992,4.657315,0.030875
