sample,time_s,az_ms2
527,2.108000,-0.013168
528,2.112000,-0.025139
529,2.116000,-0.039504
530,2.120000,-0.068235
531,2.124000,-0.005986
532,2.128000,-0.034716
533,2.132000,0.068235
534,2.136000,-0.029928
535,2.140000,0.087388
536,2.144000,-0.051475
537,2.148000,0.013168
538,2.152000,-0.015562
539,2.156000,-1.689109
540,2.160000,1.179144
541,2.164000,-0.322020
542,2.168000,-1.260547
543,2.172000,0.424971
544,2.176000,0.463278
545,2.180000,-0.551863
546,2.184000,-0.183156
547,2.188000,0.164003
548,2.192000,0.341174
549,2.196000,-0.204704
550,2.200000,-0.393846
551,2.204000,0.108936
552,2.208000,0.276530
553,2.212000,0.005986
554,2.216000,0.058658
555,2.220000,0.245406
556,2.224000,0.142455
557,2.228000,0.003591
558,2.232000,0.046687
559,2.236000,-0.068235
560,2.240000,-0.027533
561,2.244000,-0.025139
562,2.248000,-0.032322
563,2.252000,-0.015562
564,2.256000,0.120907
565,2.260000,-0.003591
566,2.264000,-0.077812
567,2.268000,0.003591
568,2.272000,0.001197
569,2.276000,-0.015562
570,2.280000,-0.008380
571,2.284000,-0.032322
572,2.288000,0.005986
573,2.292000,0.061052
574,2.296000,0.056264
575,2.300000,-0.003591
576,2.304000,-0.032322
577,2.308000,0.003591
578,2.312000,0.061052
579,2.316000,0.039504
580,2.320000,0.003591
581,2.324000,-0.032322
582,2.328000,-0.032322
583,2.332000,0.010774
584,2.336000,0.003591
585,2.340000,0.010774
586,2.344000,0.025139
587,2.348000,-0.056264
588,2.352000,0.027533
589,2.356000,0.003591
590,2.360000,-0.025139
591,2.364000,-0.027533
592,2.368000,-0.025139
593,2.372000,-0.015562
594,2.376000,-0.015562
595,2.380000,0.051475
596,2.384000,0.003591
597,2.388000,-0.027533
598,2.392000,-0.013168
599,2.396000,-0.005986
600,2.400000,-0.032322
601,2.404000,-0.061052
602,2.408000,-0.070629
603,2.412000,-0.084994
604,2.416000,-0.056264
605,2.420000,-0.029928
606,2.424000,0.020351
607,2.428000,0.063446
608,2.432000,0.070629
609,2.436000,0.008380
610,2.440000,-0.065841
611,2.444000,-0.008380
612,2.448000,-0.034716
613,2.452000,-0.041899
614,2.456000,-0.044293
615,2.460000,-0.041899
616,2.464000,-0.010774
617,2.468000,0.017957
618,2.472000,-0.087388
619,2.476000,0.032322
620,2.480000,0.017957
621,2.484000,-0.010774
622,2.488000,0.073023
623,2.492000,0.010774
624,2.496000,-0.025139
625,2.500000,-0.029928
626,2.504000,-0.037110
627,2.508000,-0.020351
628,2.512000,0.022745
629,2.516000,0.034716
630,2.520000,-0.087388
631,2.524000,0.046687
632,2.528000,-0.001197
633,2.532000,0.013168
634,2.536000,0.015562
635,2.540000,-0.065841
636,2.544000,-0.029928
637,2.548000,-0.027533
638,2.552000,0.046687
639,2.556000,0.068235
640,2.560000,0.013168
641,2.564000,0.053870
642,2.568000,0.056264
643,2.572000,-0.003591
644,2.576000,-0.001197
645,2.580000,-1.437718
646,2.584000,2.335544
647,2.588000,-0.968455
648,2.592000,-0.853533
649,2.596000,0.345962
650,2.600000,0.446519
651,2.604000,-0.185551
652,2.608000,-0.125696
653,2.612000,-0.010774
654,2.616000,0.233435
655,2.620000,-0.190339
656,2.624000,-0.171185
657,2.628000,0.185551
658,2.632000,0.278924
659,2.636000,-0.001197
660,2.640000,0.075417
661,2.644000,0.046687
662,2.648000,-0.075417
663,2.652000,0.046687
664,2.656000,-0.101754
665,2.660000,-0.240617
666,2.664000,-0.010774
667,2.668000,0.025139
668,2.672000,-0.041899
669,2.676000,-0.032322
670,2.680000,0.075417
671,2.684000,-0.039504
672,2.688000,0.001197
673,2.692000,0.101754
674,2.696000,-0.082600
675,2.700000,-0.058658
676,2.704000,-0.061052
677,2.708000,-0.044293
678,2.712000,0.032322
679,2.716000,0.049081
680,2.720000,-0.053870
681,2.724000,-0.058658
682,2.728000,0.008380
683,2.732000,-0.017957
684,2.736000,-0.037110
685,2.740000,0.037110
686,2.744000,-0.022745
687,2.748000,-0.027533
688,2.752000,-0.003591
689,2.756000,0.037110
690,2.760000,-0.005986
691,2.764000,0.001197
692,2.768000,0.017957
693,2.772000,-0.001197
694,2.776000,0.001197
695,2.780000,-0.049081
696,2.784000,-0.017957
697,2.788000,-0.034716
698,2.792000,-0.003591
699,2.796000,-0.046687
700,2.800000,0.005986
701,2.804000,0.032322
702,2.808000,0.003591
703,2.812000,0.025139
704,2.816000,-0.001197
705,2.820000,-0.029928
706,2.824000,0.010774
707,2.828000,-0.017957
708,2.832000,-0.010774
709,2.836000,-0.027533
710,2.840000,-0.034716
711,2.844000,0.039504
712,2.848000,0.061052
713,2.852000,-0.025139
714,2.856000,0.051475
715,2.860000,0.049081
716,2.864000,-0.039504
717,2.868000,0.001197
718,2.872000,0.041899
719,2.876000,0.001197
720,2.880000,-0.013168
721,2.884000,0.029928
722,2.888000,0.056264
723,2.892000,-0.005986
724,2.896000,0.037110
725,2.900000,-0.020351
726,2.904000,0.020351
727,2.908000,-1.116895
728,2.912000,1.727416
729,2.916000,-0.492008
730,2.920000,-0.982820
731,2.924000,0.326809
732,2.928000,0.235829
733,2.932000,-0.123301
734,2.936000,-0.020351
735,2.940000,0.001197
736,2.944000,0.111330
737,2.948000,-0.113725
738,2.952000,-0.178368
739,2.956000,0.099359
740,2.960000,0.207098
741,2.964000,-0.046687
742,2.968000,0.044293
743,2.972000,0.123301
744,2.976000,-0.123301
745,2.980000,0.041899
746,2.984000,0.013168
747,2.988000,0.049081
748,2.992000,-0.063446
749,2.996000,0.094571
750,3.000000,0.025139
751,3.004000,-0.037110
752,3.008000,0.106542
753,3.012000,-0.017957
754,3.016000,-0.029928
755,3.020000,0.022745
756,3.024000,-0.003591
757,3.028000,-0.082600
758,3.032000,-0.032322
759,3.036000,-0.005986
760,3.040000,0.025139
761,3.044000,-0.001197
762,3.048000,0.005986
763,3.052000,-0.046687
764,3.056000,-0.010774
765,3.060000,-0.068235
766,3.064000,-0.015562
767,3.068000,-0.053870
768,3.072000,0.001197
769,3.076000,-0.125696
770,3.080000,0.005986
771,3.084000,-0.027533
772,3.088000,-0.053870
773,3.092000,0.063446
774,3.096000,-0.005986
775,3.100000,0.032322
776,3.104000,0.017957
777,3.108000,-0.025139
778,3.112000,-0.049081
779,3.116000,-0.075417
780,3.120000,-0.025139
781,3.124000,0.015562
782,3.128000,0.061052
783,3.132000,0.008380
784,3.136000,-0.029928
785,3.140000,0.003591
786,3.144000,-0.029928
787,3.148000,0.015562
788,3.152000,-0.022745
789,3.156000,0.049081
790,3.160000,-0.084994
791,3.164000,-0.458490
792,3.168000,0.089783
793,3.172000,0.458490
794,3.176000,-0.494403
795,3.180000,0.118513
796,3.184000,0.099359
797,3.188000,-0.166397
798,3.192000,-0.183156
799,3.196000,0.128090
800,3.200000,-0.106542
801,3.204000,-0.020351
802,3.208000,0.065841
803,3.212000,-0.065841
804,3.216000,0.099359
805,3.220000,0.113725
806,3.224000,-0.056264
807,3.228000,-0.049081
808,3.232000,0.032322
809,3.236000,-0.135272
810,3.240000,-0.168791
811,3.244000,0.025139
812,3.248000,0.022745
813,3.252000,0.001197
814,3.256000,-0.044293
815,3.260000,0.061052
816,3.264000,-0.046687
817,3.268000,0.037110
818,3.272000,-0.041899
819,3.276000,-0.116119
820,3.280000,0.032322
821,3.284000,-0.034716
822,3.288000,-0.001197
823,3.292000,0.063446
824,3.296000,-0.056264
825,3.300000,-0.051475
826,3.304000,0.041899
827,3.308000,-0.001197
828,3.312000,-0.039504
829,3.316000,0.022745
830,3.320000,0.013168
831,3.324000,-0.068235
832,3.328000,-0.046687
833,3.332000,0.034716
834,3.336000,0.010774
835,3.340000,-0.034716
836,3.344000,0.065841
837,3.348000,0.039504
838,3.352000,0.037110
839,3.356000,0.056264
840,3.360000,0.049081
841,3.364000,0.017957
842,3.368000,0.702698
843,3.372000,-0.360327
844,3.376000,0.228646
845,3.380000,0.281319
846,3.384000,0.058658
847,3.388000,-0.010774
848,3.392000,-0.087388
849,3.396000,-0.032322
850,3.400000,0.084994
851,3.404000,-0.056264
852,3.408000,-0.051475
853,3.412000,0.106542
854,3.416000,0.125696
855,3.420000,-0.063446
856,3.424000,0.015562
857,3.428000,0.125696
858,3.432000,-0.073023
859,3.436000,0.029928
860,3.440000,0.003591
861,3.444000,-0.068235
862,3.448000,-0.010774
863,3.452000,-0.008380
864,3.456000,-0.118513
865,3.460000,-0.017957
866,3.464000,0.017957
867,3.468000,-0.049081
868,3.472000,-0.029928
869,3.476000,0.034716
870,3.480000,-0.051475
871,3.484000,-0.001197
872,3.488000,0.003591
873,3.492000,0.022745
874,3.496000,-0.053870
875,3.500000,0.063446
876,3.504000,0.013168
877,3.508000,-0.039504
878,3.512000,0.041899
879,3.516000,-0.053870
880,3.520000,0.001197
881,3.524000,-0.003591
882,3.528000,-0.501585
883,3.532000,0.231040
884,3.536000,-0.027533
885,3.540000,-0.492008
886,3.544000,0.187945
887,3.548000,0.144849
888,3.552000,0.022745
889,3.556000,-0.147243
890,3.560000,0.065841
891,3.564000,-0.001197
892,3.568000,-0.034716
893,3.572000,-0.080206
894,3.576000,-0.017957
895,3.580000,0.084994
896,3.584000,-0.044293
897,3.588000,-0.037110
898,3.592000,0.070629
899,3.596000,0.017957
900,3.600000,-0.027533
901,3.604000,0.032322
902,3.608000,0.092177
903,3.612000,-0.092177
904,3.616000,-0.017957
905,3.620000,0.041899
906,3.624000,-0.037110
907,3.628000,0.015562
908,3.632000,0.025139
909,3.636000,-0.056264
910,3.640000,-0.032322
911,3.644000,-0.001197
912,3.648000,0.010774
913,3.652000,-0.005986
914,3.656000,0.005986
915,3.660000,0.365116
916,3.664000,-0.190339
917,3.668000,0.041899
918,3.672000,0.245406
919,3.676000,0.051475
920,3.680000,-0.029928
921,3.684000,-0.092177
922,3.688000,-0.183156
923,3.692000,0.010774
924,3.696000,-0.039504
925,3.700000,-0.005986
926,3.704000,0.005986
927,3.708000,0.005986
928,3.712000,-0.005986
929,3.716000,0.013168
930,3.720000,-0.032322
931,3.724000,-0.073023
932,3.728000,0.123301
933,3.732000,-0.049081
934,3.736000,-0.068235
935,3.740000,0.039504
936,3.744000,-0.073023
937,3.748000,-0.058658
938,3.752000,0.032322
939,3.756000,0.034716
940,3.760000,-0.065841
941,3.764000,-0.166397
942,3.768000,0.032322
943,3.772000,0.101754
944,3.776000,-0.142455
945,3.780000,0.022745
946,3.784000,-0.073023
947,3.788000,-0.073023
948,3.792000,-0.128090
949,3.796000,0.075417
950,3.800000,0.039504
951,3.804000,0.084994
952,3.808000,0.001197
953,3.812000,-0.001197
954,3.816000,0.022745
955,3.820000,0.005986
956,3.824000,-0.092177
957,3.828000,-0.077812
958,3.832000,-0.025139
959,3.836000,-0.025139
960,3.840000,-0.046687
961,3.844000,0.027533
962,3.848000,-0.022745
963,3.852000,0.001197
964,3.856000,0.161609
965,3.860000,0.053870
966,3.864000,-0.039504
967,3.868000,0.001197
968,3.872000,-0.125696
969,3.876000,-0.140061
970,3.880000,0.073023
971,3.884000,-0.029928
972,3.888000,0.037110
973,3.892000,0.053870
974,3.896000,-0.005986
975,3.900000,-0.025139
976,3.904000,-0.017957
977,3.908000,-0.084994
978,3.912000,-0.101754
979,3.916000,0.223858
980,3.920000,-0.164003
981,3.924000,-0.132878
982,3.928000,0.166397
983,3.932000,0.056264
984,3.936000,0.008380
985,3.940000,-0.084994
986,3.944000,-0.039504
987,3.948000,0.027533
988,3.952000,0.008380
989,3.956000,0.010774
990,3.960000,-0.005986
991,3.964000,-0.058658
992,3.968000,-0.061052
993,3.972000,0.015562
994,3.976000,0.082600
995,3.980000,-0.118513
996,3.984000,0.017957
997,3.988000,0.051475
998,3.992000,-0.010774
999,3.996000,-0.058658
1000,4.000000,0.046687
1001,4.004000,-0.049081
1002,4.008000,0.032322
1003,4.012000,0.123301
1004,4.016000,-0.027533
1005,4.020000,0.080206
1006,4.024000,-0.003591
1007,4.028000,-0.037110
1008,4.032000,0.106542
1009,4.036000,-0.013168
1010,4.040000,-0.001197
1011,4.044000,0.027533
1012,4.048000,-0.065841
1013,4.052000,0.013168
1014,4.056000,0.032322
1015,4.060000,0.084994
1016,4.064000,-0.075417
1017,4.068000,-0.068235
1018,4.072000,0.084994
1019,4.076000,-0.027533
1020,4.080000,-0.118513
1021,4.084000,0.032322
1022,4.088000,-0.051475
1023,4.092000,0.065841
1024,4.096000,-0.075417
1025,4.100000,0.022745
1026,4.104000,-0.008380
1027,4.108000,0.032322
1028,4.112000,-0.061052
1029,4.116000,-0.025139
1030,4.120000,0.073023
1031,4.124000,0.034716
1032,4.128000,0.017957
1033,4.132000,-0.039504
1034,4.136000,-0.080206
1035,4.140000,0.056264
1036,4.144000,-0.017957
1037,4.148000,-0.001197
1038,4.152000,-0.013168
1039,4.156000,-0.063446
1040,4.160000,0.022745
1041,4.164000,0.041899
1042,4.168000,-0.005986
1043,4.172000,0.032322
1044,4.176000,-0.027533
1045,4.180000,-0.015562
1046,4.184000,-0.041899
1047,4.188000,0.029928
1048,4.192000,-0.037110
1049,4.196000,0.001197
1050,4.200000,0.022745
1051,4.204000,0.058658
1052,4.208000,0.027533
1053,4.212000,-0.051475
1054,4.216000,-0.037110
1055,4.220000,-0.075417
1056,4.224000,0.053870
1057,4.228000,0.046687
1058,4.232000,-0.010774
1059,4.236000,-0.013168
1060,4.240000,0.001197
1061,4.244000,-0.001197
1062,4.248000,-0.020351
1063,4.252000,0.017957
1064,4.256000,-0.096965
1065,4.260000,-0.046687
1066,4.264000,-0.010774
1067,4.268000,-0.032322
1068,4.272000,-0.034716
1069,4.276000,0.001197
1070,4.280000,-0.008380
1071,4.284000,0.044293
1072,4.288000,0.061052
1073,4.292000,0.003591
1074,4.296000,-0.027533
1075,4.300000,-0.001197
1076,4.304000,-0.010774
1077,4.308000,-0.041899
1078,4.312000,-0.015562
1079,4.316000,-0.022745
1080,4.320000,-0.029928
1081,4.324000,-0.037110
1082,4.328000,-0.005986
1083,4.332000,0.015562
1084,4.336000,0.003591
1085,4.340000,-0.034716
1086,4.344000,-0.051475
1087,4.348000,0.068235
1088,4.352000,0.001197
1089,4.356000,0.080206
1090,4.360000,-0.037110
1091,4.364000,0.034716
1092,4.368000,-0.034716
1093,4.372000,-0.027533
1094,4.376000,0.092177
1095,4.380000,0.005986
1096,4.384000,-0.020351
1097,4.388000,0.015562
1098,4.392000,-0.020351
1099,4.396000,-0.001197
1100,4.400000,0.025139
1101,4.404000,-0.015562
1102,4.408000,-0.053870
1103,4.412000,-0.022745
1104,4.416000,0.032322
