sample,time_s,az_ms2
255,1.020000,-0.050877
256,1.024000,-0.007781
257,1.028000,-0.046088
258,1.032000,-0.034117
259,1.036000,-0.029329
260,1.040000,0.087987
261,1.044000,-0.024541
262,1.048000,0.004190
263,1.052000,0.011372
264,1.056000,-0.017358
265,1.060000,0.001796
266,1.064000,-0.019752
267,1.068000,-0.046088
268,1.072000,-0.000599
269,1.076000,0.020949
270,1.080000,-0.022146
271,1.084000,0.042497
272,1.088000,-0.048483
273,1.092000,0.006584
274,1.096000,-0.046088
275,1.100000,0.056862
276,1.104000,0.006584
277,1.108000,-0.043694
278,1.112000,-0.002993
279,1.116000,-0.024541
280,1.120000,-0.041300
281,1.124000,0.023343
282,1.128000,0.008978
283,1.132000,0.008978
284,1.136000,-0.053271
285,1.140000,0.018555
286,1.144000,0.020949
287,1.148000,-0.031723
288,1.152000,-0.029329
289,1.156000,-0.050877
290,1.160000,0.047285
291,1.164000,0.004190
292,1.168000,0.037709
293,1.172000,-0.002993
294,1.176000,0.008978
295,1.180000,-0.012570
296,1.184000,-0.038906
297,1.188000,-0.070030
298,1.192000,0.052074
299,1.196000,0.011372
300,1.200000,-0.038906
301,1.204000,-0.091578
302,1.208000,0.006584
303,1.212000,0.068833
304,1.216000,0.016161
305,1.220000,0.028132
306,1.224000,0.028132
307,1.228000,0.008978
308,1.232000,0.018555
309,1.236000,0.035314
310,1.240000,0.008978
311,1.244000,-0.072425
312,1.248000,-0.046088
313,1.252000,-0.050877
314,1.256000,0.042497
315,1.260000,0.071227
316,1.264000,-0.048483
317,1.268000,0.006584
318,1.272000,-0.002993
319,1.276000,-0.108338
320,1.280000,0.025738
321,1.284000,0.006584
322,1.288000,-0.002993
323,1.292000,0.037709
324,1.296000,-0.022146
325,1.300000,-0.017358
326,1.304000,0.008978
327,1.308000,0.052074
328,1.312000,0.004190
329,1.316000,-0.019752
330,1.320000,0.049680
331,1.324000,-0.012570
332,1.328000,0.035314
333,1.332000,-0.029329
334,1.336000,-0.019752
335,1.340000,0.032920
336,1.344000,0.059256
337,1.348000,-0.024541
338,1.352000,-0.014964
339,1.356000,-0.017358
340,1.360000,0.001796
341,1.364000,0.047285
342,1.368000,-0.060454
343,1.372000,0.035314
344,1.376000,0.023343
345,1.380000,-0.024541
346,1.384000,-0.041300
347,1.388000,-0.060454
348,1.392000,0.006584
349,1.396000,0.073622
350,1.400000,-0.034117
351,1.404000,-0.012570
352,1.408000,-0.005387
353,1.412000,0.001796
354,1.416000,0.001796
355,1.420000,0.030526
356,1.424000,-0.017358
357,1.428000,-0.026935
358,1.432000,0.004190
359,1.436000,-0.031723
360,1.440000,-0.050877
361,1.444000,-0.012570
362,1.448000,0.001796
363,1.452000,-0.041300
364,1.456000,-0.019752
365,1.460000,0.052074
366,1.464000,0.008978
367,1.468000,-0.024541
368,1.472000,0.004190
369,1.476000,-0.038906
370,1.480000,-0.067636
371,1.484000,0.059256
372,1.488000,-0.012570
