sample,time_s,az_ms2
174,0.696000,-0.014365
175,0.700000,0.011971
176,0.704000,0.062249
177,0.708000,-0.016759
178,0.712000,0.062249
179,0.716000,0.043096
180,0.720000,0.019154
181,0.724000,0.050278
182,0.728000,0.021548
183,0.732000,-0.028730
184,0.736000,-0.028730
185,0.740000,-0.038307
186,0.744000,0.062249
187,0.748000,-0.057461
188,0.752000,0.062249
189,0.756000,0.043096
190,0.760000,0.021548
191,0.764000,0.026336
192,0.768000,-0.035913
193,0.772000,0.040701
194,0.776000,0.026336
195,0.780000,0.035913
196,0.784000,-0.004788
197,0.788000,0.023942
198,0.792000,0.033519
199,0.796000,0.004788
200,0.800000,0.038307
201,0.804000,0.026336
202,0.808000,0.007183
203,0.812000,0.031125
204,0.816000,0.067038
205,0.820000,-0.009577
206,0.824000,-0.016759
207,0.828000,-0.031125
208,0.832000,0.026336
209,0.836000,0.062249
210,0.840000,0.055067
211,0.844000,-0.028730
212,0.848000,-0.011971
213,0.852000,-0.055067
214,0.856000,-0.028730
215,0.860000,0.088585
216,0.864000,-0.038307
217,0.868000,-0.050278
218,0.872000,-0.050278
219,0.876000,-0.002394
220,0.880000,-0.071826
221,0.884000,0.023942
222,0.888000,0.021548
223,0.892000,-0.038307
224,0.896000,-0.052672
225,0.900000,0.026336
226,0.904000,-0.052672
227,0.908000,0.045490
228,0.912000,-0.021548
229,0.916000,0.033519
230,0.920000,0.009577
231,0.924000,-0.011971
232,0.928000,0.023942
233,0.932000,-0.064643
234,0.936000,0.011971
235,0.940000,-0.038307
236,0.944000,-0.014365
237,0.948000,-0.014365
238,0.952000,0.026336
239,0.956000,-0.031125
240,0.960000,0.074220
241,0.964000,0.026336
242,0.968000,0.045490
243,0.972000,-0.009577
244,0.976000,-0.019154
245,0.980000,0.028730
246,0.984000,0.035913
247,0.988000,-0.023942
248,0.992000,0.050278
249,0.996000,0.043096
250,1.000000,0.134075
251,1.004000,0.038307
252,1.008000,0.009577
253,1.012000,-0.047884
254,1.016000,0.009577
255,1.020000,0.026336
256,1.024000,0.021548
257,1.028000,-0.004788
258,1.032000,-0.031125
259,1.036000,-0.052672
260,1.040000,-0.002394
261,1.044000,0.000000
262,1.048000,0.038307
263,1.052000,0.009577
264,1.056000,0.023942
265,1.060000,-0.033519
266,1.064000,0.014365
267,1.068000,0.004788
268,1.072000,-0.052672
269,1.076000,0.000000
270,1.080000,-0.047884
271,1.084000,0.002394
272,1.088000,0.035913
273,1.092000,-0.026336
274,1.096000,-0.055067
275,1.100000,0.016759
276,1.104000,-0.019154
277,1.108000,-0.023942
278,1.112000,-0.011971
279,1.116000,-0.038307
280,1.120000,0.064643
281,1.124000,-0.067038
282,1.128000,0.033519
283,1.132000,-0.038307
284,1.136000,0.004788
285,1.140000,-0.016759
286,1.144000,-0.009577
287,1.148000,-0.023942
288,1.152000,0.011971
289,1.156000,0.004788
290,1.160000,0.011971
291,1.164000,0.052672
292,1.168000,-0.009577
293,1.172000,-0.014365
294,1.176000,-0.052672
295,1.180000,0.055067
296,1.184000,0.009577
297,1.188000,0.057461
298,1.192000,-0.035913
299,1.196000,0.057461
300,1.200000,0.035913
301,1.204000,0.016759
302,1.208000,-0.009577
303,1.212000,-0.023942
304,1.216000,-0.055067
305,1.220000,-0.045490
306,1.224000,0.040701
307,1.228000,-0.052672
308,1.232000,-0.026336
309,1.236000,0.035913
310,1.240000,0.028730
311,1.244000,-0.045490
312,1.248000,-0.016759
313,1.252000,-0.064643
314,1.256000,-0.028730
315,1.260000,0.035913
316,1.264000,0.040701
317,1.268000,0.023942
318,1.272000,0.009577
319,1.276000,0.081403
320,1.280000,-0.007183
321,1.284000,-0.023942
322,1.288000,0.028730
323,1.292000,-0.021548
324,1.296000,-0.052672
325,1.300000,-0.047884
326,1.304000,-0.014365
327,1.308000,-0.038307
328,1.312000,0.023942
329,1.316000,-0.021548
330,1.320000,0.045490
331,1.324000,-0.002394
332,1.328000,-0.052672
333,1.332000,0.050278
334,1.336000,-0.002394
335,1.340000,0.000000
336,1.344000,-0.011971
337,1.348000,-0.014365
338,1.352000,0.043096
339,1.356000,0.062249
340,1.360000,-0.004788
341,1.364000,0.047884
342,1.368000,-0.028730
343,1.372000,0.019154
344,1.376000,-0.038307
345,1.380000,0.019154
346,1.384000,-0.004788
347,1.388000,0.009577
348,1.392000,-0.002394
349,1.396000,-0.038307
350,1.400000,0.043096
351,1.404000,0.045490
352,1.408000,-0.031125
353,1.412000,0.028730
354,1.416000,0.031125
355,1.420000,0.019154
356,1.424000,-0.011971
357,1.428000,0.028730
358,1.432000,0.014365
359,1.436000,0.002394
360,1.440000,0.067038
361,1.444000,0.016759
362,1.448000,-0.045490
363,1.452000,0.000000
364,1.456000,-0.069432
365,1.460000,-0.026336
366,1.464000,0.014365
367,1.468000,0.038307
368,1.472000,-0.067038
369,1.476000,0.011971
370,1.480000,-0.028730
371,1.484000,0.069432
372,1.488000,0.026336
373,1.492000,-0.007183
374,1.496000,0.019154
375,1.500000,-0.045490
376,1.504000,0.059855
377,1.508000,0.033519
378,1.512000,0.026336
379,1.516000,0.009577
380,1.520000,0.050278
381,1.524000,0.033519
382,1.528000,0.026336
383,1.532000,-0.002394
384,1.536000,0.047884
385,1.540000,0.021548
386,1.544000,0.110133
387,1.548000,-0.059855
388,1.552000,-0.021548
389,1.556000,0.062249
390,1.560000,-0.023942
391,1.564000,-0.021548
392,1.568000,-0.021548
393,1.572000,0.004788
394,1.576000,-0.131681
395,1.580000,0.000000
396,1.584000,-0.043096
397,1.588000,0.043096
398,1.592000,0.050278
399,1.596000,0.019154
400,1.600000,0.026336
401,1.604000,-0.026336
402,1.608000,0.050278
403,1.612000,-0.019154
404,1.616000,0.002394
405,1.620000,0.059855
406,1.624000,-0.026336
407,1.628000,0.009577
408,1.632000,0.007183
409,1.636000,-0.038307
410,1.640000,0.009577
411,1.644000,-0.040701
412,1.648000,-0.016759
413,1.652000,-0.002394
414,1.656000,0.014365
415,1.660000,0.000000
416,1.664000,-0.004788
417,1.668000,-0.019154
418,1.672000,-0.028730
419,1.676000,0.038307
420,1.680000,0.040701
421,1.684000,-0.050278
422,1.688000,-0.026336
423,1.692000,-0.083797
424,1.696000,0.069432
425,1.700000,0.000000
426,1.704000,-0.019154
427,1.708000,0.026336
428,1.712000,-0.043096
429,1.716000,-0.045490
430,1.720000,-0.043096
431,1.724000,0.076614
432,1.728000,-0.047884
433,1.732000,-0.026336
434,1.736000,0.026336
435,1.740000,0.028730
436,1.744000,-0.019154
437,1.748000,-0.002394
438,1.752000,-0.023942
439,1.756000,0.031125
440,1.760000,0.050278
441,1.764000,-0.062249
442,1.768000,-0.004788
443,1.772000,0.004788
444,1.776000,-0.062249
445,1.780000,0.014365
446,1.784000,0.083797
447,1.788000,0.064643
448,1.792000,-0.064643
449,1.796000,0.057461
450,1.800000,-0.009577
451,1.804000,0.009577
452,1.808000,-0.016759
453,1.812000,0.014365
454,1.816000,0.002394
455,1.820000,-0.004788
456,1.824000,0.055067
457,1.828000,0.033519
458,1.832000,0.021548
459,1.836000,0.019154
460,1.840000,0.019154
461,1.844000,0.038307
462,1.848000,-0.007183
463,1.852000,-0.023942
464,1.856000,-0.021548
465,1.860000,0.052672
466,1.864000,0.014365
467,1.868000,-0.033519
468,1.872000,-0.009577
469,1.876000,-0.019154
470,1.880000,-0.023942
471,1.884000,0.062249
472,1.888000,-0.011971
473,1.892000,-0.028730
474,1.896000,0.038307
475,1.900000,0.038307
476,1.904000,-0.023942
477,1.908000,-0.043096
478,1.912000,0.007183
479,1.916000,0.002394
480,1.920000,-0.035913
481,1.924000,0.023942
482,1.928000,0.055067
483,1.932000,0.009577
484,1.936000,-0.026336
485,1.940000,0.011971
486,1.944000,0.050278
487,1.948000,0.079009
488,1.952000,0.016759
489,1.956000,0.040701
490,1.960000,-0.007183
491,1.964000,0.033519
492,1.968000,0.000000
493,1.972000,-0.043096
494,1.976000,0.026336
495,1.980000,0.040701
496,1.984000,0.000000
497,1.988000,-0.033519
498,1.992000,-0.004788
499,1.996000,0.009577
500,2.000000,-0.076614
501,2.004000,0.043096
502,2.008000,0.052672
503,2.012000,0.014365
504,2.016000,0.007183
505,2.020000,-0.009577
506,2.024000,0.004788
507,2.028000,-0.007183
508,2.032000,0.071826
509,2.036000,-0.057461
510,2.040000,-0.035913
511,2.044000,0.043096
512,2.048000,0.016759
513,2.052000,-0.040701
514,2.056000,0.062249
515,2.060000,-0.023942
516,2.064000,0.021548
517,2.068000,-0.004788
518,2.072000,0.007183
519,2.076000,-0.052672
520,2.080000,0.045490
521,2.084000,0.004788
522,2.088000,0.055067
523,2.092000,0.055067
524,2.096000,0.002394
525,2.100000,0.057461
526,2.104000,-0.045490
527,2.108000,-0.040701
528,2.112000,0.004788
529,2.116000,-0.002394
530,2.120000,-0.028730
531,2.124000,-0.052672
532,2.128000,0.035913
533,2.132000,-0.019154
534,2.136000,0.009577
535,2.140000,-0.011971
536,2.144000,-0.055067
537,2.148000,0.064643
538,2.152000,-0.028730
539,2.156000,-0.033519
540,2.160000,-0.021548
541,2.164000,0.021548
542,2.168000,-0.028730
543,2.172000,-0.050278
544,2.176000,0.016759
545,2.180000,-0.026336
546,2.184000,0.023942
547,2.188000,-0.019154
548,2.192000,0.031125
549,2.196000,0.011971
550,2.200000,-0.043096
551,2.204000,0.002394
552,2.208000,-0.057461
553,2.212000,0.009577
554,2.216000,0.007183
555,2.220000,0.071826
556,2.224000,-0.009577
557,2.228000,0.016759
558,2.232000,-0.079009
559,2.236000,-0.021548
560,2.240000,-0.009577
561,2.244000,-0.023942
562,2.248000,-0.002394
563,2.252000,-0.019154
564,2.256000,0.016759
565,2.260000,0.033519
566,2.264000,-0.019154
567,2.268000,0.067038
568,2.272000,0.009577
569,2.276000,0.028730
570,2.280000,-0.021548
571,2.284000,-0.019154
572,2.288000,0.045490
573,2.292000,0.031125
574,2.296000,-0.028730
575,2.300000,-0.031125
576,2.304000,0.059855
577,2.308000,-0.043096
578,2.312000,-0.081403
579,2.316000,0.000000
580,2.320000,0.021548
581,2.324000,-0.043096
582,2.328000,0.014365
583,2.332000,-0.019154
584,2.336000,-0.002394
585,2.340000,0.007183
586,2.344000,-0.055067
587,2.348000,0.014365
588,2.352000,-0.021548
589,2.356000,0.026336
590,2.360000,-0.011971
591,2.364000,-0.031125
592,2.368000,0.047884
593,2.372000,-0.009577
594,2.376000,0.019154
595,2.380000,0.074220
596,2.384000,0.083797
597,2.388000,0.004788
598,2.392000,0.014365
599,2.396000,0.011971
600,2.400000,0.045490
601,2.404000,-0.007183
602,2.408000,0.000000
603,2.412000,-0.033519
604,2.416000,0.000000
605,2.420000,-0.040701
606,2.424000,0.014365
607,2.428000,-0.002394
608,2.432000,-0.019154
609,2.436000,-0.014365
610,2.440000,0.007183
611,2.444000,-0.033519
612,2.448000,0.035913
613,2.452000,0.057461
614,2.456000,0.050278
615,2.460000,0.043096
616,2.464000,0.023942
617,2.468000,0.105345
618,2.472000,0.014365
619,2.476000,-0.043096
620,2.480000,-0.002394
621,2.484000,-0.002394
622,2.488000,-0.004788
623,2.492000,-0.019154
624,2.496000,-0.023942
625,2.500000,-0.050278
626,2.504000,-0.052672
627,2.508000,0.009577
628,2.512000,-0.038307
629,2.516000,-0.040701
630,2.520000,-0.014365
631,2.524000,-0.004788
632,2.528000,-0.004788
633,2.532000,0.002394
634,2.536000,-0.045490
635,2.540000,-0.023942
636,2.544000,0.028730
637,2.548000,0.064643
638,2.552000,-0.016759
639,2.556000,-0.011971
640,2.560000,-0.002394
641,2.564000,-0.014365
642,2.568000,-0.028730
643,2.572000,-0.011971
644,2.576000,-0.014365
645,2.580000,-0.038307
646,2.584000,-0.002394
647,2.588000,0.009577
648,2.592000,0.023942
649,2.596000,0.033519
650,2.600000,0.016759
651,2.604000,0.026336
652,2.608000,0.019154
653,2.612000,0.011971
654,2.616000,0.047884
655,2.620000,0.050278
656,2.624000,0.016759
657,2.628000,0.004788
658,2.632000,0.023942
659,2.636000,-0.035913
660,2.640000,0.026336
661,2.644000,0.019154
662,2.648000,0.007183
663,2.652000,-0.007183
664,2.656000,-0.014365
665,2.660000,0.004788
666,2.664000,0.000000
667,2.668000,-0.016759
668,2.672000,-0.033519
669,2.676000,0.028730
670,2.680000,-0.014365
671,2.684000,0.057461
672,2.688000,0.076614
673,2.692000,0.031125
674,2.696000,0.016759
675,2.700000,0.019154
676,2.704000,-0.011971
677,2.708000,-0.059855
678,2.712000,0.009577
679,2.716000,0.038307
680,2.720000,-0.016759
681,2.724000,-0.002394
682,2.728000,0.019154
683,2.732000,-0.100556
684,2.736000,-0.014365
685,2.740000,0.035913
686,2.744000,-0.023942
687,2.748000,-0.052672
688,2.752000,0.031125
689,2.756000,0.014365
690,2.760000,0.007183
691,2.764000,-0.004788
692,2.768000,0.004788
693,2.772000,-0.021548
694,2.776000,-0.004788
695,2.780000,0.011971
696,2.784000,-0.040701
697,2.788000,-0.031125
698,2.792000,-0.009577
699,2.796000,-0.019154
700,2.800000,-0.031125
701,2.804000,0.002394
702,2.808000,-0.023942
703,2.812000,0.043096
704,2.816000,-0.074220
705,2.820000,-0.040701
706,2.824000,0.045490
707,2.828000,0.002394
708,2.832000,0.043096
709,2.836000,-0.047884
710,2.840000,0.023942
711,2.844000,-0.052672
712,2.848000,0.026336
713,2.852000,0.040701
714,2.856000,0.050278
715,2.860000,-0.038307
716,2.864000,-0.028730
717,2.868000,0.014365
718,2.872000,0.019154
719,2.876000,0.038307
720,2.880000,-0.009577
721,2.884000,0.062249
722,2.888000,0.031125
723,2.892000,0.026336
724,2.896000,-0.009577
725,2.900000,-0.045490
726,2.904000,0.016759
727,2.908000,-0.035913
728,2.912000,0.011971
729,2.916000,-0.007183
730,2.920000,-0.014365
731,2.924000,0.014365
732,2.928000,0.011971
733,2.932000,-0.028730
734,2.936000,0.004788
735,2.940000,-0.023942
736,2.944000,0.043096
737,2.948000,-0.021548
738,2.952000,0.021548
739,2.956000,-0.002394
740,2.960000,-0.004788
741,2.964000,0.052672
742,2.968000,-0.067038
743,2.972000,0.028730
744,2.976000,0.102951
745,2.980000,-0.004788
746,2.984000,-0.007183
747,2.988000,-0.011971
748,2.992000,-0.004788
749,2.996000,0.038307
750,3.000000,0.002394
751,3.004000,0.000000
752,3.008000,-0.026336
753,3.012000,-0.002394
754,3.016000,0.007183
755,3.020000,-0.031125
756,3.024000,0.045490
757,3.028000,-0.026336
758,3.032000,-0.016759
759,3.036000,-0.079009
760,3.040000,-0.002394
761,3.044000,-0.047884
762,3.048000,0.014365
763,3.052000,0.014365
764,3.056000,0.035913
765,3.060000,-0.019154
766,3.064000,-0.014365
767,3.068000,0.057461
768,3.072000,-0.014365
769,3.076000,-0.040701
770,3.080000,0.047884
771,3.084000,0.059855
772,3.088000,-0.035913
773,3.092000,-0.019154
774,3.096000,-0.011971
775,3.100000,-0.011971
776,3.104000,-0.014365
777,3.108000,-0.009577
778,3.112000,0.011971
779,3.116000,-0.026336
780,3.120000,0.000000
781,3.124000,-0.026336
782,3.128000,-0.019154
783,3.132000,-0.028730
784,3.136000,0.016759
785,3.140000,-0.019154
786,3.144000,0.055067
787,3.148000,0.002394
788,3.152000,0.043096
789,3.156000,0.033519
790,3.160000,-0.026336
791,3.164000,0.045490
792,3.168000,-0.043096
793,3.172000,0.011971
794,3.176000,-0.016759
795,3.180000,0.021548
796,3.184000,-0.004788
797,3.188000,-0.011971
798,3.192000,-0.038307
799,3.196000,-0.028730
800,3.200000,0.057461
801,3.204000,0.021548
802,3.208000,-0.016759
803,3.212000,-0.023942
804,3.216000,-0.107739
805,3.220000,0.035913
806,3.224000,-0.004788
807,3.228000,-0.019154
808,3.232000,-0.050278
809,3.236000,-0.033519
810,3.240000,0.023942
811,3.244000,-0.038307
812,3.248000,0.059855
813,3.252000,0.021548
814,3.256000,0.019154
815,3.260000,0.059855
816,3.264000,-0.035913
817,3.268000,-0.009577
818,3.272000,0.047884
819,3.276000,-0.057461
820,3.280000,-0.047884
821,3.284000,0.064643
822,3.288000,0.016759
823,3.292000,-0.004788
824,3.296000,-0.002394
825,3.300000,-0.004788
826,3.304000,0.023942
827,3.308000,0.011971
828,3.312000,0.074220
829,3.316000,0.028730
830,3.320000,-0.007183
831,3.324000,-0.074220
832,3.328000,0.047884
833,3.332000,-0.004788
834,3.336000,0.002394
835,3.340000,-0.004788
836,3.344000,0.011971
837,3.348000,0.007183
838,3.352000,0.059855
839,3.356000,0.021548
840,3.360000,0.038307
841,3.364000,-0.002394
842,3.368000,-0.043096
843,3.372000,0.000000
844,3.376000,0.040701
845,3.380000,-0.009577
846,3.384000,-0.002394
847,3.388000,-0.023942
848,3.392000,-0.004788
849,3.396000,-0.021548
850,3.400000,-0.026336
851,3.404000,0.000000
852,3.408000,-0.011971
853,3.412000,0.011971
854,3.416000,-0.007183
855,3.420000,0.007183
856,3.424000,-0.009577
857,3.428000,-0.007183
858,3.432000,0.014365
859,3.436000,0.059855
860,3.440000,0.016759
861,3.444000,-0.031125
862,3.448000,0.000000
863,3.452000,0.009577
864,3.456000,0.009577
865,3.460000,-0.028730
866,3.464000,0.011971
867,3.468000,0.002394
868,3.472000,0.038307
869,3.476000,-0.004788
870,3.480000,-0.007183
871,3.484000,-0.009577
872,3.488000,0.016759
873,3.492000,0.035913
874,3.496000,-0.055067
875,3.500000,-0.011971
876,3.504000,0.014365
877,3.508000,0.011971
878,3.512000,-0.047884
879,3.516000,-0.019154
880,3.520000,-0.014365
881,3.524000,0.007183
882,3.528000,0.016759
883,3.532000,-0.035913
884,3.536000,0.016759
885,3.540000,0.000000
886,3.544000,-0.021548
887,3.548000,0.011971
888,3.552000,0.055067
889,3.556000,-0.055067
890,3.560000,0.004788
891,3.564000,0.019154
892,3.568000,0.007183
893,3.572000,0.014365
894,3.576000,0.033519
895,3.580000,0.019154
896,3.584000,-0.038307
897,3.588000,0.014365
898,3.592000,0.011971
899,3.596000,0.023942
900,3.600000,-0.047884
901,3.604000,-0.035913
902,3.608000,-0.009577
903,3.612000,-0.007183
904,3.616000,-0.004788
905,3.620000,0.033519
906,3.624000,-0.033519
907,3.628000,-0.009577
908,3.632000,0.009577
909,3.636000,-0.002394
910,3.640000,0.045490
911,3.644000,0.038307
912,3.648000,-0.019154
913,3.652000,0.009577
914,3.656000,-0.028730
915,3.660000,0.011971
916,3.664000,0.038307
917,3.668000,0.021548
918,3.672000,-0.064643
919,3.676000,-0.038307
920,3.680000,-0.009577
921,3.684000,-0.023942
922,3.688000,0.043096
923,3.692000,-0.002394
924,3.696000,-0.031125
925,3.700000,0.052672
926,3.704000,-0.067038
927,3.708000,0.014365
928,3.712000,-0.043096
929,3.716000,-0.035913
930,3.720000,0.011971
931,3.724000,0.023942
932,3.728000,-0.021548
933,3.732000,-0.016759
934,3.736000,0.016759
935,3.740000,-0.004788
936,3.744000,0.038307
937,3.748000,0.086191
938,3.752000,0.016759
939,3.756000,0.016759
940,3.760000,0.019154
941,3.764000,0.007183
942,3.768000,0.021548
943,3.772000,-0.035913
944,3.776000,0.000000
945,3.780000,-0.043096
946,3.784000,-0.021548
947,3.788000,-0.045490
948,3.792000,-0.059855
949,3.796000,0.064643
950,3.800000,-0.047884
951,3.804000,0.059855
952,3.808000,0.019154
953,3.812000,-0.007183
954,3.816000,-0.004788
955,3.820000,0.011971
956,3.824000,0.028730
957,3.828000,-0.045490
958,3.832000,0.031125
959,3.836000,-0.023942
960,3.840000,-0.002394
961,3.844000,0.016759
962,3.848000,0.004788
963,3.852000,-0.074220
964,3.856000,0.038307
965,3.860000,-0.035913
966,3.864000,0.019154
967,3.868000,0.064643
968,3.872000,-0.004788
969,3.876000,0.100556
970,3.880000,-0.009577
971,3.884000,-0.028730
972,3.888000,0.043096
973,3.892000,-0.026336
974,3.896000,0.016759
975,3.900000,-0.031125
976,3.904000,-0.016759
977,3.908000,-0.021548
978,3.912000,0.007183
979,3.916000,0.064643
980,3.920000,0.009577
981,3.924000,0.454898
982,3.928000,-1.565808
983,3.932000,0.179565
984,3.936000,0.488417
985,3.940000,-0.758962
986,3.944000,0.287304
987,3.948000,0.320823
988,3.952000,-0.234632
989,3.956000,-0.258574
990,3.960000,0.093374
991,3.964000,-0.227449
992,3.968000,0.265756
993,3.972000,0.222661
994,3.976000,-0.184354
995,3.980000,0.095768
996,3.984000,-0.009577
997,3.988000,-0.304064
998,3.992000,0.208296
999,3.996000,-0.129287
1000,4.000000,-0.387861
1001,4.004000,0.150835
1002,4.008000,-0.095768
1003,4.012000,-0.172383
1004,4.016000,0.165200
1005,4.020000,0.071826
1006,4.024000,-0.014365
1007,4.028000,0.009577
1008,4.032000,0.047884
1009,4.036000,0.002394
1010,4.040000,-0.062249
1011,4.044000,-0.134075
1012,4.048000,0.002394
1013,4.052000,-0.062249
1014,4.056000,0.079009
1015,4.060000,0.126893
1016,4.064000,0.033519
1017,4.068000,-0.050278
1018,4.072000,0.047884
1019,4.076000,-0.002394
1020,4.080000,-0.095768
1021,4.084000,0.011971
1022,4.088000,-0.057461
1023,4.092000,-0.143652
1024,4.096000,0.040701
1025,4.100000,0.031125
1026,4.104000,-0.007183
1027,4.108000,-0.076614
1028,4.112000,0.090980
1029,4.116000,0.043096
1030,4.120000,0.081403
1031,4.124000,0.043096
1032,4.128000,-0.055067
1033,4.132000,-0.057461
1034,4.136000,-0.064643
1035,4.140000,0.021548
1036,4.144000,0.021548
1037,4.148000,0.016759
1038,4.152000,0.011971
1039,4.156000,0.081403
1040,4.160000,-0.040701
1041,4.164000,0.050278
1042,4.168000,0.014365
1043,4.172000,-0.055067
1044,4.176000,0.019154
1045,4.180000,0.023942
1046,4.184000,-0.002394
1047,4.188000,-0.009577
1048,4.192000,-0.028730
1049,4.196000,0.098162
1050,4.200000,0.083797
1051,4.204000,0.026336
1052,4.208000,-0.043096
1053,4.212000,-0.014365
1054,4.216000,-0.052672
1055,4.220000,-0.009577
1056,4.224000,-0.074220
1057,4.228000,-0.011971
1058,4.232000,0.000000
1059,4.236000,0.038307
1060,4.240000,0.026336
1061,4.244000,0.033519
1062,4.248000,-0.031125
1063,4.252000,0.079009
1064,4.256000,-0.031125
1065,4.260000,-0.011971
1066,4.264000,0.011971
1067,4.268000,0.723049
1068,4.272000,0.466869
1069,4.276000,-0.821211
1070,4.280000,0.916979
1071,4.284000,0.153229
1072,4.288000,-0.445322
1073,4.292000,0.047884
1074,4.296000,0.000000
1075,4.300000,-0.335188
1076,4.304000,0.203507
1077,4.308000,-0.205901
1078,4.312000,0.210690
1079,4.316000,0.208296
1080,4.320000,-0.007183
1081,4.324000,0.172383
1082,4.328000,0.081403
1083,4.332000,-0.177171
1084,4.336000,0.100556
1085,4.340000,-0.014365
1086,4.344000,-0.239420
1087,4.348000,0.033519
1088,4.352000,-0.026336
1089,4.356000,-0.126893
1090,4.360000,0.131681
1091,4.364000,0.184354
1092,4.368000,0.023942
1093,4.372000,-0.040701
1094,4.376000,-0.021548
1095,4.380000,-0.064643
1096,4.384000,-0.026336
1097,4.388000,-0.071826
1098,4.392000,0.014365
1099,4.396000,0.007183
1100,4.400000,-0.014365
1101,4.404000,0.081403
1102,4.408000,0.105345
1103,4.412000,-0.040701
1104,4.416000,-0.011971
1105,4.420000,0.079009
1106,4.424000,-0.023942
1107,4.428000,0.004788
1108,4.432000,-0.035913
1109,4.436000,-0.040701
