"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.370765733E0,-1.126497984E-2,8.568242192E-3,-1.216888428E-2,1.866537676E-2
1.375460576E0,-2.067813277E-2,1.561981440E-2,-1.443958282E-2,2.966589505E-2
1.380155420E0,-8.656382561E-3,3.628671169E-3,1.178264618E-2,1.506422797E-2
1.384850264E0,-3.229984641E-2,-1.540942490E-2,-1.811981201E-4,3.578775331E-2
1.389545108E0,-5.915701389E-3,-8.158951998E-3,-2.551078796E-3,1.039576951E-2
1.394239951E0,-1.774635911E-2,-5.713745952E-3,-1.202201843E-2,2.218353177E-2
1.398934795E0,-1.761347055E-2,-9.169429541E-4,-2.429962158E-3,1.780392781E-2
1.403629639E0,-1.505231857E-2,1.095855236E-2,2.336502075E-3,1.876489825E-2
1.408324483E0,-1.734301448E-2,1.089888811E-2,-2.429962158E-3,2.062693941E-2
1.413019326E0,-1.246821880E-2,1.793104410E-2,-3.814697266E-5,2.183987816E-2
1.417714170E0,-1.472336054E-2,-1.198947430E-3,2.336502075E-3,1.495573677E-2
1.422409014E0,2.023279667E-3,-2.485880256E-2,4.692077637E-3,2.537852079E-2
1.427103858E0,4.420757294E-3,1.334612072E-2,9.400367737E-3,1.691239033E-2
1.431798701E0,-1.226946712E-2,-9.989738464E-4,-1.707077026E-4,1.231125149E-2
1.436493545E0,2.027422190E-3,1.384750009E-3,2.203941345E-3,3.299292466E-3
1.441188389E0,6.741851568E-3,-2.709886432E-2,2.116775513E-2,3.504104546E-2
1.445883233E0,1.141646504E-2,-5.513682961E-3,-2.737045288E-3,1.297026564E-2
1.450578128E0,2.554419637E-2,-2.207538486E-2,4.404067993E-3,3.404738462E-2
1.455272972E0,2.525937557E-2,-1.236736774E-2,6.738662720E-3,2.892053621E-2
1.459967764E0,2.980789542E-2,-1.226088405E-2,-7.553100586E-3,3.310421779E-2
1.464662660E0,3.669193387E-2,6.826862693E-3,-2.743721008E-3,3.742234721E-2
1.469357503E0,1.978978515E-2,-9.837687016E-3,6.771087646E-3,2.311413658E-2
1.474052347E0,3.619131446E-2,-2.879087627E-2,1.966476440E-3,4.628814998E-2
1.478747191E0,2.163800597E-2,-2.617557347E-2,1.144218445E-2,3.583695765E-2
1.483442035E0,2.381560206E-2,-1.411783695E-2,1.134586334E-2,2.992030810E-2
1.488136878E0,9.365409613E-3,-6.935492158E-3,-2.988815308E-3,1.203100019E-2
1.492831722E0,2.113679051E-2,-1.402114332E-2,-1.008415222E-2,2.729553991E-2
1.497526566E0,2.097445726E-2,-2.065598965E-3,-5.092620850E-4,2.108207543E-2
1.502221410E0,9.005516768E-3,5.044549704E-3,-1.948451996E-2,2.204979211E-2
1.506916253E0,1.369005442E-2,-1.400625706E-2,6.778717041E-3,2.072543923E-2
1.511611097E0,-5.394399166E-3,2.724945545E-3,9.096145630E-3,1.092083952E-2
1.516305941E0,-1.482772827E-2,-6.814107299E-3,1.139450073E-2,1.990297040E-2
1.521000785E0,-7.627576590E-3,1.219913363E-2,-1.005935669E-2,1.755532521E-2
1.525695628E0,-1.704174280E-2,7.382437587E-3,4.262924194E-3,1.905502309E-2
1.530390472E0,-1.219719648E-2,4.923239350E-3,-5.207061768E-4,1.316362498E-2
1.535085316E0,-7.364213467E-3,4.884719849E-3,-7.634162903E-3,1.167786672E-2
1.539780160E0,-3.813597560E-2,1.196427643E-2,-9.943008423E-3,4.118689066E-2
1.544475003E0,-3.540271521E-2,3.553855419E-2,4.377365112E-3,5.035377248E-2
1.549169847E0,-1.139277220E-2,2.572426200E-2,-1.938819885E-2,3.416775042E-2
1.553864691E0,-2.317667007E-2,2.079485357E-2,6.874084473E-3,3.188788184E-2
1.558559535E0,-3.960815072E-2,1.590654254E-2,-1.691150665E-2,4.591103088E-2
1.563254378E0,-1.081791520E-2,1.814939082E-2,2.212524414E-3,2.124436256E-2
1.567949222E0,-1.311507821E-2,6.108000875E-3,6.938934326E-3,1.604561500E-2
1.572644066E0,-1.301968098E-2,3.714054823E-3,1.162815094E-2,1.784713395E-2
1.577338910E0,-8.208066225E-3,8.431375027E-3,2.038002014E-3,1.194210569E-2
1.582033753E0,-1.530095935E-2,2.019982040E-2,-3.547668457E-4,2.534320344E-2
1.586728597E0,3.766953945E-3,1.050934196E-3,2.020835876E-3,4.402065691E-3
1.591423441E0,1.804310083E-2,-1.356422901E-3,-1.223182678E-2,2.184058051E-2
1.596118285E0,1.295268536E-3,-6.086558104E-3,2.108573914E-3,6.570387666E-3
1.600813128E0,1.076102257E-2,1.114472747E-3,-9.774208069E-3,1.458001370E-2
1.605508024E0,1.060047746E-2,-6.010949612E-3,-1.206779480E-2,1.715031512E-2
1.610202868E0,1.046839356E-2,-8.385866880E-3,2.267837524E-3,1.360342289E-2
1.614897712E0,-1.469433308E-3,-1.546032727E-2,-1.249313354E-4,1.553050422E-2
1.619592556E0,1.279333234E-2,-1.292696595E-2,1.411533356E-2,2.302212941E-2
1.624287399E0,4.114577174E-2,8.512809873E-3,-2.613067627E-3,4.209834423E-2
1.628982243E0,1.237034798E-2,-1.053868234E-2,4.528045654E-3,1.686987054E-2
1.633677087E0,2.889069915E-2,-1.519320905E-2,-1.211929321E-2,3.481929589E-2
1.638371931E0,9.680658579E-3,1.341049373E-2,-1.438903809E-2,2.192261184E-2
1.643066774E0,9.612709284E-3,-1.277041435E-2,-2.404212952E-3,1.616378367E-2
1.647761618E0,4.800617695E-3,-7.943943143E-3,-1.239776611E-5,9.281827224E-3
1.652456462E0,7.175564766E-3,-1.264922321E-2,-1.144409180E-5,1.454275450E-2
1.657151306E0,-4.763662815E-3,-5.478203297E-3,-4.757881165E-3,8.679897923E-3
1.661846149E0,-1.417401433E-2,-1.257601380E-2,7.146835327E-3,2.025181623E-2
1.666540993E0,-9.268105030E-3,-2.977162600E-3,7.088661194E-3,1.204202581E-2
1.671235837E0,-2.341437340E-2,-5.322724581E-3,-1.432514191E-2,2.796022119E-2
1.675930681E0,-1.611557603E-2,8.934125304E-3,1.663970947E-2,2.482761199E-2
1.680625524E0,-2.074095607E-2,1.742631197E-3,1.175594330E-2,2.390452311E-2
1.685320368E0,-1.343515515E-2,6.475478411E-3,-4.951477051E-3,1.571471729E-2
1.690015212E0,-1.573869586E-2,1.354268193E-2,-1.440238953E-2,2.526934121E-2
1.694710056E0,-2.042418718E-2,1.539707184E-3,-2.421379089E-3,2.062477144E-2
1.699404899E0,-2.261197567E-2,6.273329258E-3,-1.189231873E-2,2.630747704E-2
1.704099743E0,3.692507744E-3,1.505121589E-3,7.191658020E-3,8.223135017E-3
1.708794587E0,-1.056122780E-2,-5.624458194E-3,9.505271912E-3,1.528150047E-2
1.713489431E0,-1.760578156E-2,1.820930839E-2,9.427070618E-3,2.702613765E-2
1.718184274E0,-8.010149002E-3,3.822773695E-3,2.121162415E-2,2.299367488E-2
1.722879118E0,-1.033127308E-2,1.091299951E-2,-7.438659668E-3,1.676789848E-2
1.727573962E0,-7.857948542E-3,2.028694749E-2,-5.003929138E-3,2.232368474E-2
1.732268806E0,-6.600022316E-4,1.769107580E-2,2.825641632E-2,3.334418734E-2
1.736963649E0,6.421446800E-3,-6.182670593E-3,1.141071320E-2,1.447980560E-2
1.741658493E0,6.324738264E-3,-6.127715111E-3,2.317905426E-2,2.479555934E-2
1.746353337E0,1.574859023E-2,1.056519151E-2,3.959465027E-2,4.390190993E-2
1.751048181E0,-1.521685719E-2,1.997210085E-2,-5.818367004E-3,2.577384236E-2
1.755743024E0,1.336953044E-2,1.978087425E-2,1.347541809E-3,2.391324318E-2
1.760437868E0,1.324260235E-2,2.914012969E-2,-1.037597656E-3,3.202483855E-2
1.765132712E0,3.209978342E-2,7.573902607E-3,-2.475738525E-2,4.123940132E-2
1.769827556E0,1.043370366E-2,1.703305542E-2,8.668899536E-3,2.177468641E-2
1.774522399E0,7.930696011E-3,-9.178966284E-3,1.571464539E-2,1.985193796E-2
1.779217243E0,1.496824622E-2,4.207044840E-4,2.507591248E-2,2.920662209E-2
1.783912087E0,2.191841602E-2,-4.296004772E-3,2.961063385E-2,3.708992120E-2
1.788606931E0,1.231393218E-2,5.262956023E-3,-3.944587708E-2,4.165703842E-2
1.793301774E0,1.699802279E-2,5.251646042E-3,1.223564148E-3,1.783282575E-2
1.797996670E0,7.349878550E-3,9.985297918E-3,-8.277893066E-3,1.490806503E-2
1.802691514E0,-2.218395472E-3,-1.853995025E-2,-1.295566559E-2,2.272664306E-2
1.807386358E0,1.439362764E-2,-6.486698985E-3,-8.101463318E-3,1.774506941E-2
1.812081201E0,1.663106680E-2,-2.538312972E-2,1.332187653E-2,3.314163622E-2
1.816776045E0,2.211421728E-3,-3.703168035E-2,-8.145332336E-3,3.798133982E-2
1.821470889E0,-4.941195250E-3,-2.722722292E-2,-1.282405853E-2,3.049907467E-2
1.826165733E0,-9.688973427E-3,-1.275962591E-2,-3.226280212E-3,1.634298453E-2
1.830860576E0,2.241194248E-3,-4.349733889E-2,3.918647766E-3,4.373096435E-2
1.835555420E0,7.010847330E-3,-4.310502112E-2,-1.509475708E-2,4.620656357E-2
1.840250264E0,2.220451832E-3,-1.901447773E-2,-3.104209900E-3,1.939373323E-2
1.844945108E0,-9.676873684E-3,-7.017344236E-3,-7.824897766E-3,1.428684813E-2
1.849639951E0,-2.622085810E-2,-3.071337938E-2,1.122283936E-2,4.191416462E-2
1.854334795E0,-2.124166489E-2,-1.619119942E-2,-7.853507996E-3,2.783955556E-2
1.859029639E0,-6.785333157E-3,-1.605376601E-2,-2.439785004E-2,2.998364947E-2
1.863724483E0,-2.335339785E-2,-2.306434512E-2,1.139926910E-2,3.474605795E-2
1.868419326E0,-1.611098647E-2,5.604952574E-3,8.928298950E-3,1.925341270E-2
1.873114170E0,-1.599058509E-2,1.742427051E-2,1.735687256E-3,2.371321624E-2
1.877809014E0,-1.584243774E-2,-6.449073553E-3,-1.251602173E-2,2.119490937E-2
1.882503858E0,-3.887593746E-3,-1.114039123E-2,-2.920150757E-3,1.215520392E-2
1.887198701E0,-2.759787440E-2,1.508399844E-2,-1.950550079E-2,3.700856984E-2
1.891893545E0,-3.624171019E-3,1.973299682E-2,2.811431885E-2,3.453897369E-2
1.896588389E0,-8.353590965E-3,1.245151460E-2,1.778602600E-3,1.509920942E-2
1.901283233E0,-3.552645445E-3,1.235026121E-2,-2.196502686E-2,2.544823464E-2
1.905978076E0,-1.059907675E-2,1.459360123E-2,-1.466178894E-2,2.324396007E-2
1.910672920E0,-1.033067703E-3,2.399335802E-2,1.867961884E-2,3.042493414E-2
1.915367764E0,3.736197948E-3,2.616699040E-2,-9.949684143E-3,2.824299517E-2
1.920062608E0,3.719955683E-3,2.357673645E-2,1.149177551E-2,2.649078097E-2
1.924757451E0,8.392632008E-3,1.389034092E-2,-9.962081909E-3,1.904260799E-2
1.929452295E0,1.070934534E-2,3.513304889E-2,-2.758979797E-3,3.683250157E-2
1.934147139E0,1.775309443E-2,3.961586952E-2,4.383087158E-3,4.363256734E-2
1.938841983E0,1.284384727E-2,1.796235144E-2,2.095603943E-2,3.044283283E-2
1.943536826E0,3.407722712E-2,2.733674645E-2,-2.946853638E-3,4.378628850E-2
1.948231670E0,1.954153180E-2,2.002102137E-2,2.080631256E-2,3.486567659E-2
1.952926514E0,2.642646432E-2,5.619391799E-3,6.394386292E-3,2.776371295E-2
1.957621358E0,2.616360784E-2,1.269373298E-2,-3.150939941E-3,2.925053255E-2
1.962316201E0,1.406621933E-2,-8.764579892E-3,-1.498889923E-2,2.234599488E-2
1.967011045E0,2.108088136E-2,7.922053337E-3,1.747131348E-3,2.258793828E-2
1.971705889E0,2.800834179E-2,7.417201996E-4,1.732826233E-3,2.807169474E-2
1.976400733E0,1.658231020E-3,-1.349835098E-2,1.718521118E-3,1.370797301E-2
1.981095576E0,1.114863157E-2,5.573287606E-3,-7.786750793E-3,1.469649647E-2
1.985790420E0,-8.524358273E-4,-1.643940806E-3,-1.958847046E-2,1.967580654E-2
1.990485264E0,6.350434422E-1,3.742918372E-3,-7.882747650E-1,1.012260484E0
1.995180108E0,3.891588449E-1,2.517038882E-1,-6.393593788E0,6.410369801E0
1.999874951E0,-6.481294632E-1,-3.013856709E-2,-3.668231010E0,3.725170987E0
2.004569795E0,-1.032422066E0,-9.633817673E-1,2.427563858E1,2.431667387E1
2.009264639E0,6.214935780E-1,8.168582320E-1,3.545082092E0,3.690679975E0
2.013959483E0,2.252767980E-1,1.404717267E-1,-8.497686386E0,8.501832500E0
2.018654326E0,1.535436362E-1,1.082018167E-1,-8.972461700E0,8.974427684E0
2.023349170E0,4.453490674E-2,1.250489652E-1,-8.429173470E0,8.430218620E0
2.028044014E0,-2.510622442E-1,3.827642798E-1,-5.143815517E0,5.164143571E0
2.032738858E0,-6.033296585E-1,-1.492272854E0,1.765362549E1,1.772685471E1
2.037433701E0,2.588006973E0,-8.509559631E-1,8.406084061E0,8.836523942E0
2.042128545E0,5.230692029E-2,1.787346452E-1,-5.476080418E0,5.479246192E0
2.046823389E0,-5.578974485E-1,1.654149592E-2,-6.101187229E0,6.126663757E0
2.051518233E0,-2.064145803E0,5.596144795E-1,-1.372775078E0,2.541333838E0
2.056213649E0,-6.566467881E-1,8.564755321E-1,-7.852783203E-1,1.334689995E0
2.060907920E0,4.641829133E-1,-3.387736380E-1,-6.572637558E-1,8.730572716E-1
2.065602764E0,4.032666087E-1,-3.452820182E-1,2.884736061E0,2.933180147E0
2.070297608E0,5.704431534E-1,-2.772986293E-1,2.849706650E0,2.919439657E0
2.074992451E0,1.437279284E-1,-2.442397177E-2,1.408631325E0,1.416155520E0
2.079687295E0,-1.410015225E-1,4.784784317E-1,-4.804182053E-1,6.925494141E-1
2.084382139E0,-1.789730787E-1,1.390895247E-2,-2.269841671E0,2.276929080E0
2.089076983E0,-2.061675191E-1,1.680134833E-1,-1.228722572E0,1.257176494E0
2.093771826E0,-2.263456583E-1,-8.344742656E-2,3.662691116E-1,4.385759822E-1
2.098466670E0,2.491451800E-1,-1.337209344E-1,4.870958328E-1,5.632201695E-1
2.103161514E0,2.147936821E-1,3.251942992E-2,1.211842537E0,1.231160499E0
2.107856410E0,1.199523509E-1,-2.031034231E-2,8.320569992E-1,8.409042314E-1
2.112551201E0,-5.746164918E-2,6.641294807E-2,-6.953001022E-1,7.008243382E-1
2.117246045E0,-1.225471497E-1,1.022530794E-1,-6.126041412E-1,6.330539708E-1
2.121940889E0,-1.426462531E-1,1.041528583E-2,-8.369445801E-2,1.657141937E-1
2.126635733E0,1.580190063E-1,-2.383410931E-2,-1.551971436E-1,2.227649534E-1
2.131330576E0,8.594529331E-2,-8.079810441E-2,5.327625275E-1,5.456654999E-1
2.136025420E0,1.019857079E-1,-6.022898853E-2,7.679996490E-1,7.770791958E-1
2.140720264E0,-5.908608437E-3,-4.200740159E-2,-1.743392944E-1,1.794260935E-1
2.145415108E0,-8.902445436E-2,1.083365083E-1,-2.455749512E-1,2.827882762E-1
2.150109951E0,-4.714071751E-2,1.314371824E-3,-9.226036072E-2,1.036144246E-1
2.154804795E0,5.167290568E-2,3.073024750E-2,-1.398487091E-1,1.522238442E-1
2.159499639E0,7.502771914E-2,-9.087777138E-2,2.329158783E-1,2.610320561E-1
2.164194483E0,3.755068779E-2,-7.913336158E-2,4.544811249E-1,4.628447212E-1
2.168889326E0,-2.824255824E-2,-5.556127429E-2,4.762554169E-2,7.844035644E-2
2.173584222E0,-7.802671194E-2,-2.448303998E-2,-1.076669693E-1,1.352026749E-1
2.178279066E0,-3.801780939E-2,1.880612969E-2,-2.627277374E-2,4.989271475E-2
2.182973910E0,1.378735900E-2,-5.485361814E-2,-5.966186523E-2,8.221039384E-2
2.187668701E0,1.135566831E-2,-1.408624649E-2,1.863994598E-1,1.872755515E-1
2.192363962E0,-9.579390287E-3,-7.877555490E-2,1.907892227E-1,2.066346541E-1
2.197058441E0,-6.153830886E-2,-1.208633184E-4,6.623172760E-2,9.040807379E-2
2.201753285E0,-3.762847185E-2,-4.312621057E-2,-7.001304626E-2,9.043007563E-2
2.206448128E0,-1.180601120E-2,1.208353043E-2,-1.496028900E-2,2.256554575E-2
2.211142972E0,1.651978493E-2,-4.269008338E-2,5.192089081E-2,6.921795588E-2
2.215837816E0,4.645645618E-3,-2.352513373E-2,1.688127518E-1,1.705073579E-1
2.220532660E0,-1.880225539E-2,-1.648265123E-2,1.254863739E-1,1.279532439E-1
2.225227503E0,-4.484272003E-2,1.445092261E-2,3.687763214E-2,5.983024700E-2
2.229922347E0,-4.498755932E-2,7.314309478E-3,-8.575439453E-3,4.637798808E-2
2.234617191E0,2.510637045E-3,2.418364584E-2,3.680419922E-2,4.411010207E-2
2.239312035E0,4.297178984E-2,5.115926266E-3,8.209228516E-2,9.280027320E-2
2.244006878E0,2.501547337E-3,-2.113997936E-3,9.386539459E-2,9.392251609E-2
2.248701722E0,-9.174823761E-3,1.207868755E-2,8.173656464E-2,8.313205208E-2
2.253396566E0,-1.388880610E-2,5.497972667E-2,3.619766235E-2,6.727510713E-2
2.258091410E0,-9.267568588E-3,4.773172736E-2,9.849548340E-3,4.961067654E-2
2.262786253E0,2.155342698E-2,4.052811861E-2,5.757904053E-2,7.363711375E-2
2.267481097E0,2.865797281E-2,2.370341122E-2,9.805297852E-2,1.048690503E-1
2.272175941E0,3.355723619E-2,3.792865574E-2,7.158851624E-2,8.769028843E-2
2.276870785E0,2.571731806E-3,4.496105015E-2,4.040145874E-2,6.050113804E-2
2.281565628E0,-7.056593895E-3,4.723162949E-2,4.031562805E-2,6.249777762E-2
2.286260472E0,2.296268940E-3,4.005996883E-2,4.739189148E-2,6.209722483E-2
2.290955316E0,2.087101340E-2,3.023283184E-2,7.354164124E-2,8.220703326E-2
2.295650160E0,1.457343817E0,2.174611688E-1,-2.465034962E0,2.871852664E0
2.300345003E0,-3.579216003E-1,2.118317932E-1,-5.105692863E0,5.122604825E0
2.305039847E0,-1.924517274E0,-6.942660213E-1,7.317549706E0,7.598177791E0
2.309734691E0,4.966747165E-1,6.030744314E-1,1.129269791E1,1.131969127E1
2.314429535E0,1.660695076E-1,2.249630988E-1,-4.827949524E0,4.836040124E0
2.319124378E0,1.284872741E-1,-3.564108908E-2,-7.958741188E0,7.959858074E0
2.323819222E0,-1.900882423E-1,-3.944310546E-1,-3.933120728E0,3.957416841E0
2.328514066E0,7.908934355E-1,1.373833716E-1,6.957575798E0,7.003730977E0
2.333208910E0,2.008994073E-1,5.110973120E-1,2.308870316E0,2.373281098E0
2.337903753E0,-5.083459616E-1,-4.812048376E-1,-3.711218834E0,3.776654465E0
2.342598597E0,-3.177610338E-1,-5.532090664E-1,-1.094053268E0,1.266477359E0
2.347293441E0,-3.515353501E-1,4.163439870E-1,2.723981857E0,2.777948267E0
2.351988285E0,3.909524977E-1,1.821319163E-1,-1.243192673E0,1.315881420E0
2.356683128E0,1.311404407E-1,1.111076772E-2,-7.558012009E-1,7.671745040E-1
2.361377972E0,-5.468297005E-2,-3.200188279E-1,1.863089561E0,1.891164983E0
2.366072816E0,-8.006829023E-2,-1.614401340E-1,3.596687317E-1,4.022877633E-1
2.370767660E0,-2.064698935E-2,1.463816315E-1,-6.918258667E-1,7.074439271E-1
2.375462503E0,-6.894591451E-2,-2.949669957E-2,-3.585119247E-1,3.662709306E-1
2.380157347E0,4.012542963E-2,1.364713162E-1,-1.476593018E-1,2.050310700E-1
2.384852191E0,-7.052850723E-2,-9.299530089E-2,2.824697495E-1,3.056330409E-1
2.389547035E0,2.767810225E-2,-1.149246991E-1,3.941497803E-1,4.114946088E-1
2.394241878E0,6.436428428E-2,-7.668541372E-2,-2.451992035E-2,1.030758956E-1
2.398936722E0,3.351816535E-2,-4.310068488E-2,2.501754761E-1,2.560642600E-1
2.403631566E0,-5.051374435E-2,4.748091102E-3,1.802349091E-2,5.384263146E-2
2.408326410E0,5.192199349E-2,1.687993109E-2,-3.927831650E-1,3.965595039E-1
2.413021253E0,-2.703014016E-2,-2.172783017E-3,1.333770752E-1,1.361058178E-1
2.417716097E0,1.841151714E-2,-5.243077874E-2,2.023735046E-1,2.098642559E-1
2.422410941E0,1.844558120E-2,-1.889114082E-2,-2.011775970E-2,3.319395913E-2
2.427105785E0,2.320063114E-2,-2.362936735E-2,1.662015915E-1,1.694685378E-1
2.431800628E0,4.702347517E-2,-3.791046143E-2,7.751750946E-2,9.827194195E-2
2.436495472E0,-1.503270864E-2,1.950865984E-2,-1.041316986E-1,1.070045830E-1
2.441190316E0,4.060357809E-3,-6.826832891E-3,6.801891327E-2,6.848112671E-2
2.445885160E0,-5.570769310E-3,2.960711718E-4,1.037101746E-1,1.038601051E-1
2.450580003E0,-1.507097483E-2,4.331456125E-2,2.231311798E-2,5.100157578E-2
2.455274847E0,-1.261180639E-2,1.699180901E-2,7.958889008E-2,8.235393529E-2
2.459969691E0,1.119562984E-2,1.215712726E-2,2.927970886E-2,3.362200502E-2
2.464664535E0,6.412118673E-3,-1.407881081E-2,1.489639282E-2,2.147628224E-2
2.469359378E0,-1.735705137E-2,6.479357928E-2,1.271219254E-1,1.437339871E-1
2.474054222E0,-4.585719109E-2,3.598640859E-2,3.612995148E-2,6.858044161E-2
2.478749066E0,-2.195900679E-2,5.980457366E-2,2.650547028E-2,6.900235477E-2
2.483443910E0,-2.939671278E-3,2.392788231E-2,6.705379486E-2,7.125585326E-2
2.488138753E0,-5.337387323E-3,1.677775383E-2,5.976390839E-2,6.230333436E-2
2.492833597E0,-7.645905018E-3,3.102296591E-2,7.398319244E-2,8.058782192E-2
2.497528441E0,-2.814412117E-3,1.871736348E-2,7.622718811E-2,7.854199398E-2
2.502223285E0,3.020160198E-1,1.613993943E-1,-1.808274269E0,1.840412800E0
2.506918128E0,-4.020946026E-1,5.857048929E-2,-2.826984406E0,2.856037710E0
2.511612972E0,-4.630804956E-1,-4.561929405E-2,5.052720070E0,5.074101376E0
2.516307816E0,2.992898226E-3,9.593844414E-3,5.996080399E0,5.996088821E0
2.521002660E0,5.137448907E-1,-1.408805549E-1,-3.478032112E0,3.518591837E0
2.525697503E0,-5.679270625E-2,-4.391286373E-1,-4.918958187E0,4.938846932E0
2.530392347E0,5.722415447E-2,4.813459218E-1,1.367044449E0,1.450440976E0
2.535087191E0,8.543854952E-2,3.507482708E-1,3.055697441E0,3.076948317E0
2.539782035E0,-2.168821990E-1,-2.428836077E-1,-2.180520535E0,2.204699557E0
2.544476878E0,-6.164222956E-2,-6.836730242E-2,-1.417157173E0,1.420143762E0
2.549171722E0,-1.012091339E-1,-1.582129002E-1,2.101093292E0,2.109470937E0
2.553866566E0,3.126930892E-1,8.473099023E-2,1.745939255E-1,3.680208521E-1
2.558561410E0,-7.247424126E-2,2.506421506E-2,-8.908901215E-1,8.941845106E-1
2.563256253E0,-3.315055370E-2,-9.109586477E-2,7.635450363E-1,7.696742417E-1
2.567951097E0,4.318132997E-2,-5.136370659E-2,2.247238159E-1,2.345285719E-1
2.572645941E0,2.608567476E-2,5.191764235E-2,-6.498613358E-1,6.524535690E-1
2.577340785E0,-3.183490038E-2,-4.519961774E-2,8.697032928E-2,1.030548616E-1
2.582035628E0,6.309565902E-2,-6.166189909E-2,2.922019958E-1,3.052298451E-1
2.586730472E0,-5.988270044E-3,2.573966980E-3,8.148956299E-2,8.174982300E-2
2.591425316E0,-7.390409708E-3,-3.115059435E-2,1.028633118E-1,1.077303977E-1
2.596120160E0,2.149662375E-2,2.384364605E-2,-6.689929962E-2,7.420337310E-2
2.600815003E0,-2.711772919E-2,-6.676301360E-2,-7.087707520E-3,7.240791959E-2
2.605509847E0,3.917250037E-2,-1.869945228E-2,1.696567535E-1,1.751215815E-1
2.610204691E0,3.948339820E-2,-3.771492839E-2,-7.384300232E-3,5.509884252E-2
2.614899535E0,-3.644061089E-2,9.898766875E-3,7.862949371E-2,8.722672176E-2
2.619594378E0,-4.588788748E-2,-3.572386503E-2,8.803939819E-2,1.055122191E-1
2.624289222E0,8.748680353E-3,1.936383545E-2,-8.887958527E-2,9.138423392E-2
2.628984066E0,-1.061487198E-2,7.585123181E-3,8.086204529E-2,8.190775280E-2
2.633678910E0,8.554577827E-3,-1.867173612E-2,1.356563568E-1,1.372022656E-1
2.638373753E0,-1.035690308E-2,-1.877826452E-2,3.032207489E-2,3.713915569E-2
2.643068597E0,-1.501646638E-2,9.721666574E-3,3.743171692E-2,4.148660621E-2
2.647763441E0,3.583465815E-1,6.914324313E-2,-8.033962250E-1,8.824049835E-1
2.652458285E0,-3.875526488E-1,1.169276237E-2,-1.640293121E0,1.685495565E0
2.657153128E0,-2.200126648E-3,1.452572495E-1,1.584819794E0,1.591464196E0
2.661847972E0,-4.195263982E-1,-1.990919858E-1,3.703045845E0,3.732048841E0
2.666542764E0,5.160726309E-1,-3.355437517E-2,-4.955997467E-1,7.162932119E-1
2.671237608E0,-9.471103549E-2,-1.854008734E-1,-2.632546902E0,2.640766338E0
2.675932503E0,7.718448341E-2,2.807607651E-1,2.767076492E-1,4.016854177E-1
2.680627347E0,-1.355381906E-1,7.621910423E-2,1.174407005E0,1.184656814E0
2.685322191E0,-8.465975523E-3,5.149951577E-2,-9.224891663E-1,9.239643579E-1
2.690016983E0,-4.590541124E-2,2.550190687E-2,-6.223430634E-1,6.245546754E-1
2.694711878E0,7.686048746E-3,-7.876521349E-2,9.862766266E-1,9.894466223E-1
2.699406670E0,4.590347409E-2,1.259854436E-2,3.229112625E-1,3.264008819E-1
2.704101566E0,-1.061323285E-2,-1.397985220E-2,-3.225669861E-1,3.230441727E-1
2.708796410E0,-3.145754337E-2,7.602570206E-2,3.109960556E-1,3.216955564E-1
2.713491201E0,1.655185223E-2,4.467774928E-2,-1.099472046E-1,1.198267620E-1
2.718186097E0,-1.502490044E-2,3.319697082E-2,-2.841377258E-1,2.864647164E-1
2.722880941E0,-1.614391804E-3,-5.006627738E-2,2.346763611E-1,2.399629822E-1
2.727575733E0,5.555927753E-2,-4.525314271E-2,2.485990524E-1,2.587202526E-1
2.732270576E0,-1.286172867E-2,3.814925253E-2,6.187725067E-2,7.382129560E-2
2.736965420E0,-2.648052573E-2,1.155771315E-2,1.640319824E-2,3.322444716E-2
2.741660264E0,-3.876200318E-2,4.023523629E-2,-8.396339417E-2,1.008524600E-1
2.746355108E0,5.797922611E-3,-3.831802309E-2,-4.323291779E-2,5.806007217E-2
2.751049951E0,1.129535735E-1,-1.182897389E-2,1.765966415E-1,2.099638259E-1
2.755744795E0,3.311145306E-2,-3.108322620E-2,-8.006544113E-1,8.019414079E-1
2.760439639E0,-1.422261894E-1,3.767685592E-2,-2.235670090E-1,2.676378933E-1
2.765134483E0,-6.789323688E-2,-2.986004949E-2,1.618536949E0,1.620235467E0
2.769829378E0,-6.670767069E-2,-6.296226382E-2,8.322410583E-1,8.372809201E-1
2.774524222E0,1.252983660E-1,-6.419712305E-2,-4.949684143E-1,5.146014791E-1
2.779219014E0,4.831850529E-2,-4.907192290E-2,-5.777359009E-1,5.818260073E-1
2.783913910E0,-5.859354138E-2,2.208213508E-2,4.695358276E-1,4.736926400E-1
2.788608701E0,-4.880458117E-3,-2.879694104E-2,-3.911991119E-1,3.922879400E-1
2.793303545E0,-7.021546364E-3,7.624899596E-2,-1.492681503E-1,1.677623086E-1
2.797999170E0,-4.125848413E-2,-8.828166127E-2,1.400098801E-1,1.705833542E-1
2.802693233E0,-5.391144753E-2,-2.087679505E-2,1.970882416E-1,2.053924529E-1
2.807388076E0,3.221839666E-2,-7.342174649E-2,1.250944138E-1,1.485846233E-1
2.812082920E0,-2.211403847E-2,1.239003241E-2,1.105690002E-1,1.134374163E-1
